Diffusion,Seeding,Clear,Score
0.0,0.0,0.0,0.049747
0.0,0.0,0.1,0.049747
0.0,0.0,0.2,0.049747
0.0,0.0,0.30000000000000004,0.049747
0.0,0.0,0.4,0.049747
0.0,0.0,0.5,0.049747
0.0,0.0,0.6000000000000001,0.049747
0.0,0.0,0.7000000000000001,0.049747
0.0,0.0,0.8,0.049747
0.0,0.0,0.9,0.049747
0.0,0.0,1.0,0.049747
0.0,0.01,0.0,-0.10615
0.0,0.01,0.1,-0.08276530000000001
0.0,0.01,0.2,0.0492092
0.0,0.01,0.30000000000000004,0.048743600000000005
0.0,0.01,0.4,0.049418800000000006
0.0,0.01,0.5,0.04952829999999999
0.0,0.01,0.6000000000000001,0.049747
0.0,0.01,0.7000000000000001,0.0493396
0.0,0.01,0.8,0.049523499999999984
0.0,0.01,0.9,0.048813600000000006
0.0,0.01,1.0,0.049747
0.0,0.02,0.0,-0.10615
0.0,0.02,0.1,-0.08454774
0.0,0.02,0.2,0.045529200000000006
0.0,0.02,0.30000000000000004,0.04906320000000001
0.0,0.02,0.4,0.048602700000000006
0.0,0.02,0.5,0.0481426
0.0,0.02,0.6000000000000001,0.0480012
0.0,0.02,0.7000000000000001,0.04853770000000002
0.0,0.02,0.8,0.049382699999999995
0.0,0.02,0.9,0.049747
0.0,0.02,1.0,0.04916699999999999
0.0,0.03,0.0,-0.10615
0.0,0.03,0.1,-0.09076495999999999
0.0,0.03,0.2,0.046227800000000006
0.0,0.03,0.30000000000000004,0.047202
0.0,0.03,0.4,0.04861170000000001
0.0,0.03,0.5,0.048665200000000006
0.0,0.03,0.6000000000000001,0.048814099999999985
0.0,0.03,0.7000000000000001,0.0485203
0.0,0.03,0.8,0.04884490000000001
0.0,0.03,0.9,0.04972239999999999
0.0,0.03,1.0,0.04855300000000001
0.0,0.04,0.0,-0.10615
0.0,0.04,0.1,-0.0812063
0.0,0.04,0.2,0.0450227
0.0,0.04,0.30000000000000004,0.04548580000000001
0.0,0.04,0.4,0.047044900000000014
0.0,0.04,0.5,0.046153200000000005
0.0,0.04,0.6000000000000001,0.047913300000000006
