Diffusion,Seeding,Clear,Score
0.0,0.0,0.0,0.2741097
0.0,0.0,0.1,0.2741097
0.0,0.0,0.2,0.2741097
0.0,0.0,0.30000000000000004,0.2741097
0.0,0.0,0.4,0.2741097
0.0,0.0,0.5,0.2741097
0.0,0.0,0.6000000000000001,0.2741097
0.0,0.0,0.7000000000000001,0.2741097
0.0,0.0,0.8,0.2741097
0.0,0.0,0.9,0.2741097
0.0,0.0,1.0,0.2741097
0.0,0.01,0.0,-0.079396
0.0,0.01,0.1,-0.026370000000000005
0.0,0.01,0.2,0.2687387
0.0,0.01,0.30000000000000004,0.2627394
0.0,0.01,0.4,0.2684832
0.0,0.01,0.5,0.26842530000000003
0.0,0.01,0.6000000000000001,0.2741097
0.0,0.01,0.7000000000000001,0.26575309999999996
0.0,0.01,0.8,0.2713346
0.0,0.01,0.9,0.2654313
0.0,0.01,1.0,0.2741097
0.0,0.02,0.0,-0.079396
0.0,0.02,0.1,-0.032679400000000004
0.0,0.02,0.2,0.24476810000000004
0.0,0.02,0.30000000000000004,0.2629331
0.0,0.02,0.4,0.2631247
0.0,0.02,0.5,0.2629091
0.0,0.02,0.6000000000000001,0.2542697
0.0,0.02,0.7000000000000001,0.2624277
0.0,0.02,0.8,0.2713901
0.0,0.02,0.9,0.2741097
0.0,0.02,1.0,0.2710785
0.0,0.03,0.0,-0.079396
0.0,0.03,0.1,-0.0466998
0.0,0.03,0.2,0.23159669999999996
0.0,0.03,0.30000000000000004,0.24905119999999997
0.0,0.03,0.4,0.25752539999999996
0.0,0.03,0.5,0.2630234
0.0,0.03,0.6000000000000001,0.2626427
0.0,0.03,0.7000000000000001,0.2631797
0.0,0.03,0.8,0.2660191
0.0,0.03,0.9,0.2712994
0.0,0.03,1.0,0.2602947
0.0,0.04,0.0,-0.079396
0.0,0.04,0.1,-0.022835000000000008
0.0,0.04,0.2,0.2165184
0.0,0.04,0.30000000000000004,0.2321049
0.0,0.04,0.4,0.24255539999999998
0.0,0.04,0.5,0.24590640000000002
0.0,0.04,0.6000000000000001,0.25744500000000003
0.0,0.04,0.7000000000000001,0.2575061
0.0,0.04,0.8,0.2516461
0.0,0.04,0.9,0.2658607
0.0,0.04,1.0,0.2546492
0.0,0.05,0.0,-0.079396
0.0,0.05,0.1,-0.04681970000000001
0.0,0.05,0.2,0.005445400000000003
0.0,0.05,0.30000000000000004,0.2433223
0.0,0.05,0.4,0.25190539999999995
0.0,0.05,0.5,0.25734759999999995
0.0,0.05,0.6000000000000001,0.2576458
0.0,0.05,0.7000000000000001,0.25462110000000004
0.0,0.05,0.8,0.24929959999999998
0.0,0.05,0.9,0.2548675
