Time,mean_Growth_Rate,min_Growth_Rate,max_Growth_Rate,variance_Growth_Rate,mean_Synergy,min_Synergy,max_Synergy,variance_Synergy,mean_Heredity,min_Heredity,max_Heredity,variance_Heredity,mean_Invasion_Ability,min_Invasion_Ability,max_Invasion_Ability,variance_Invasion_Ability,mean_Biomass,min_Biomass,max_Biomass,variance_Biomass,fittest_count,fittest_heredity,fittestCommunity,dominant_count,dominant_heredity,dominantCommunity
130,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
140,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
150,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
160,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
170,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
180,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
190,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
200,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
210,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
220,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
230,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
240,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
250,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
260,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
270,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
280,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
290,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
300,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
310,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
320,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
330,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
340,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
350,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
360,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
370,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
380,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
390,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
400,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
410,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
420,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
430,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
440,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
450,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
460,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
470,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
480,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
490,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
500,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
510,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
520,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
530,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
540,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
550,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
560,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
570,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
580,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
590,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
600,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
610,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
620,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
630,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
640,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
650,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
660,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
670,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
680,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
690,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
700,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
710,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
720,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
730,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
740,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
750,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
760,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
770,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
780,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
790,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
800,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
810,6200.93,6200.93,6200.93,5.19992e-23,-12083.5,-12083.5,-12083.5,7.44594e-23,0.934117,0.934117,0.934117,1.64618e-30,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
