Time,mean_Growth_Rate,min_Growth_Rate,max_Growth_Rate,variance_Growth_Rate,mean_Synergy,min_Synergy,max_Synergy,variance_Synergy,mean_Heredity,min_Heredity,max_Heredity,variance_Heredity,mean_Invasion_Ability,min_Invasion_Ability,max_Invasion_Ability,variance_Invasion_Ability,mean_Biomass,min_Biomass,max_Biomass,variance_Biomass,fittest_count,fittest_heredity,fittestCommunity,dominant_count,dominant_heredity,dominantCommunity
240,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
250,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
260,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
270,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
280,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
290,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
300,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
310,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
320,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
330,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
340,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
350,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
360,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
370,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
380,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
390,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
400,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
410,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
420,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
430,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
440,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
450,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
460,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
470,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
480,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
490,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
500,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
510,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
520,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
530,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
540,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
550,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
560,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
570,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
580,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
590,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
600,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
610,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
620,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
630,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
640,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
650,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
660,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
670,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
680,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
690,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
700,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
710,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
720,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
730,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
740,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
750,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
760,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
770,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
780,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
790,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
800,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
810,1528.48,1528.48,1528.48,1.93396e-25,-15983.2,-15983.2,-15983.2,3.81932e-22,0.939742,0.939742,0.939742,8.08044e-32,0.004,0.004,0.004,5.45608e-36,20000,20000,20000,0,100,0,[ 0 0 0 10000 0 0 0 0 10000 ],100,0,[ 0 0 0 10000 0 0 0 0 10000 ]
