Time,mean_Growth_Rate,min_Growth_Rate,max_Growth_Rate,variance_Growth_Rate,mean_Synergy,min_Synergy,max_Synergy,variance_Synergy,mean_Heredity,min_Heredity,max_Heredity,variance_Heredity,mean_Invasion_Ability,min_Invasion_Ability,max_Invasion_Ability,variance_Invasion_Ability,mean_Biomass,min_Biomass,max_Biomass,variance_Biomass,fittest_count,fittest_heredity,fittestCommunity,dominant_count,dominant_heredity,dominantCommunity
180,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
190,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
200,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
210,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
220,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
230,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
240,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
250,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
260,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
270,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
280,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
290,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
300,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
310,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
320,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
330,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
340,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
350,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
360,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
370,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
380,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
390,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
400,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
410,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
420,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
430,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
440,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
450,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
460,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
470,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
480,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
490,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
500,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
510,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
520,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
530,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
540,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
550,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
560,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
570,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
580,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
590,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
600,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
610,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
620,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
630,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
640,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
650,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
660,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
670,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
680,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
690,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
700,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
710,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
720,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
730,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
740,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
750,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
760,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
770,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
780,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
790,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
800,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
810,33879.3,33879.3,33879.3,3.9755e-22,-75767.4,-75767.4,-75767.4,1.94e-21,0.977109,0.977109,0.977109,8.07947e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 0 10000 0 0 0 10000 0 0 10000 ],100,0,[ 0 10000 0 0 0 10000 0 0 10000 ]
