Time,mean_Growth_Rate,min_Growth_Rate,max_Growth_Rate,variance_Growth_Rate,mean_Synergy,min_Synergy,max_Synergy,variance_Synergy,mean_Heredity,min_Heredity,max_Heredity,variance_Heredity,mean_Invasion_Ability,min_Invasion_Ability,max_Invasion_Ability,variance_Invasion_Ability,mean_Biomass,min_Biomass,max_Biomass,variance_Biomass,fittest_count,fittest_heredity,fittestCommunity,dominant_count,dominant_heredity,dominantCommunity
100,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
110,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
120,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
130,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
140,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
150,29700,0,30000,8.91e+06,-178200,-180000,0,3.2076e+08,0.916474,0.91563,1,7.04713e-05,0.004,0.004,0.004,5.45608e-36,29700,0,30000,8.91e+06,99,0,[ 10000 10000 10000 0 0 0 0 0 0 ],99,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
160,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
170,29700,0,30000,8.91e+06,-178200,-180000,0,3.2076e+08,0.916474,0.91563,1,7.04713e-05,0.004,0.004,0.004,5.45608e-36,29700,0,30000,8.91e+06,99,0,[ 10000 10000 10000 0 0 0 0 0 0 ],99,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
180,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
190,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
200,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
210,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
220,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
230,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
240,29700,0,30000,8.91e+06,-178200,-180000,0,3.2076e+08,0.916474,0.91563,1,7.04713e-05,0.004,0.004,0.004,5.45608e-36,29700,0,30000,8.91e+06,99,0,[ 10000 10000 10000 0 0 0 0 0 0 ],99,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
250,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
260,29700,0,30000,8.91e+06,-178200,-180000,0,3.2076e+08,0.916474,0.91563,1,7.04713e-05,0.004,0.004,0.004,5.45608e-36,29700,0,30000,8.91e+06,99,0,[ 10000 10000 10000 0 0 0 0 0 0 ],99,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
270,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
280,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
290,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
300,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
310,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
320,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
330,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
340,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
350,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
360,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
370,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
380,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
390,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
400,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
410,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
420,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
430,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
440,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
450,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
460,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
470,29700,0,30000,8.91e+06,-178200,-180000,0,3.2076e+08,0.916474,0.91563,1,7.04713e-05,0.004,0.004,0.004,5.45608e-36,29700,0,30000,8.91e+06,99,0,[ 10000 10000 10000 0 0 0 0 0 0 ],99,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
480,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
490,29700,0,30000,8.91e+06,-178200,-180000,0,3.2076e+08,0.916474,0.91563,1,7.04713e-05,0.004,0.004,0.004,5.45608e-36,29700,0,30000,8.91e+06,99,0,[ 10000 10000 10000 0 0 0 0 0 0 ],99,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
500,29700,0,30000,8.91e+06,-178200,-180000,0,3.2076e+08,0.916474,0.91563,1,7.04713e-05,0.004,0.004,0.004,5.45608e-36,29700,0,30000,8.91e+06,99,0,[ 10000 10000 10000 0 0 0 0 0 0 ],99,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
510,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
520,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
530,29700,0,30000,8.91e+06,-178200,-180000,0,3.2076e+08,0.916474,0.91563,1,7.04713e-05,0.004,0.004,0.004,5.45608e-36,29700,0,30000,8.91e+06,99,0,[ 10000 10000 10000 0 0 0 0 0 0 ],99,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
540,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
550,29700,0,30000,8.91e+06,-178200,-180000,0,3.2076e+08,0.916474,0.91563,1,7.04713e-05,0.004,0.004,0.004,5.45608e-36,29700,0,30000,8.91e+06,99,0,[ 10000 10000 10000 0 0 0 0 0 0 ],99,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
560,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
570,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
580,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
590,29700,0,30000,8.91e+06,-178200,-180000,0,3.2076e+08,0.916474,0.91563,1,7.04713e-05,0.004,0.004,0.004,5.45608e-36,29700,0,30000,8.91e+06,99,0,[ 10000 10000 10000 0 0 0 0 0 0 ],99,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
600,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
610,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
620,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
630,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
640,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
650,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
660,29700,0,30000,8.91e+06,-178200,-180000,0,3.2076e+08,0.916474,0.91563,1,7.04713e-05,0.004,0.004,0.004,5.45608e-36,29700,0,30000,8.91e+06,99,0,[ 10000 10000 10000 0 0 0 0 0 0 ],99,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
670,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
680,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
690,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
700,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
710,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
720,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
730,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
740,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
750,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
760,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
770,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
780,29700,0,30000,8.91e+06,-178200,-180000,0,3.2076e+08,0.916474,0.91563,1,7.04713e-05,0.004,0.004,0.004,5.45608e-36,29700,0,30000,8.91e+06,99,0,[ 10000 10000 10000 0 0 0 0 0 0 ],99,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
790,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
800,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
810,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
820,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
830,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
840,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
850,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
860,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
870,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
880,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
890,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
900,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
910,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
920,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
930,30000,30000,30000,0,-180000,-180000,-180000,0,0.91563,0.91563,0.91563,1.21269e-31,0.004,0.004,0.004,5.45608e-36,30000,30000,30000,0,100,0,[ 10000 10000 10000 0 0 0 0 0 0 ],100,0,[ 10000 10000 10000 0 0 0 0 0 0 ]
