Time,mean_Growth_Rate,min_Growth_Rate,max_Growth_Rate,variance_Growth_Rate,mean_Synergy,min_Synergy,max_Synergy,variance_Synergy,mean_Heredity,min_Heredity,max_Heredity,variance_Heredity,mean_Invasion_Ability,min_Invasion_Ability,max_Invasion_Ability,variance_Invasion_Ability,mean_Biomass,min_Biomass,max_Biomass,variance_Biomass,fittest_count,fittest_heredity,fittestCommunity,dominant_count,dominant_heredity,dominantCommunity
100,-3.93897e-09,-5.73811e-07,4.45818e-07,6.90374e-15,-0.0310312,-0.616585,0.167016,0.0131048,0.999998,0.999988,1,1.35395e-11,1,1,1,0,0.205914,0,1.11599,0.11588,1,0,[ 1.01758 0 0 0.0154978 0 0 0.000142755 0.000126188 0 ],11,1,[ 0 0 0 0 0 0 0 0 0 ]
110,0.000122433,-3.32699e-07,0.0120597,1.43963e-06,0.0128809,-0.247492,1.58904,0.0293612,0.999995,0.999676,1,1.04776e-09,1,1,1,0,0.632815,0,41.2582,16.9665,1,0,[ 20.3511 0.00100594 0 0 20.9061 0 0 1.01311e-05 8.21841e-08 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
120,1.50866e-08,-8.30907e-07,1.14966e-06,2.58762e-14,-0.0437201,-1.21774,0.936633,0.036068,0.999997,0.999951,1,3.74515e-11,1,1,1,0,0.282477,0,4.40298,0.312044,1,0,[ 0 0 0 0 1.03668 0 0.0456044 0 0 ],25,1,[ 0 0 0 0 0 0 0 0 0 ]
130,1.83432e-07,-3.3122e-07,1.62558e-05,2.64826e-12,-0.0133016,-0.560239,0.936633,0.0304959,0.999998,0.999984,1,1.58746e-11,1,1,1,0,0.232709,0,1.81754,0.147452,1,0,[ 1.37124 0.0274615 2.60082e-06 0.418347 0 0 0 0 0.000496164 ],15,1,[ 0 0 0 0 0 0 0 0 0 ]
140,-7.59517e-09,-2.35925e-07,1.46462e-07,2.25078e-15,-0.00676652,-0.58574,0.936633,0.0345019,0.999997,0.999986,1,1.63673e-11,1,1,1,0,0.236644,0,1.2544,0.13994,1,0,[ 0 0.000507565 0 0.92277 0 0.106377 9.36205e-05 0.00010668 0 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
150,1.25441e-08,-5.10358e-07,1.85916e-06,3.87032e-14,-0.00815549,-0.58574,0.925067,0.0176915,0.999998,0.999986,1,1.12001e-11,1,1,1,0,0.180716,0,1.25043,0.0933848,1,0,[ 0.000934368 0 0.000621824 0 0 0 0 0.0227846 1.05862 ],14,1,[ 0 0 0 0 0 0 0 0 0 ]
160,56.6925,-1.07009e-06,2834.62,157488,16.0743,-0.378643,803.827,12664.4,0.99738,0.869064,1,0.000336021,0.98008,0.004,1,0.0194435,400.164,0,20000,7.83987e+06,2,0,[ 10000 0 0 0 10000 0 0 0 0 ],30,1,[ 0 0 0 0 0 0 0 0 0 ]
170,-7.28747e-09,-1.09823e-06,6.84156e-07,2.31786e-14,-0.0102562,-1.27822,0.957427,0.040617,0.999998,0.999949,1,3.24697e-11,1,1,1,0,0.206445,0,4.65067,0.269948,1,0,[ 0 0.0149285 0 0 0 0.0023045 0 0.236884 0.0387014 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
180,3.62152e-06,-5.02323e-07,0.000357342,1.26404e-09,-0.014386,-1.3815,0.919233,0.0348874,0.999998,0.999938,1,4.63074e-11,1,1,1,0,0.248093,0,7.77616,0.664156,1,0,[ 0 0 4.19059e-07 0 3.23814 0 4.53801 0 0 ],20,1,[ 0 0 0 0 0 0 0 0 0 ]
190,4.6568e-08,-5.01284e-07,2.52845e-06,1.01513e-13,-0.0249587,-0.618287,0.933869,0.0213512,0.999998,0.999988,1,8.93977e-12,1,1,1,0,0.181411,0,1.16177,0.0839149,1,0,[ 0.000116883 2.53151e-06 8.51146e-05 0 0.3784 0 0.274812 0 0 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
200,1.2978e-07,-1.91273e-07,1.13198e-05,1.27492e-12,-0.00131049,-0.394968,0.936363,0.0129765,0.999998,0.999986,1,1.27153e-11,1,1,1,0,0.217536,0,1.55262,0.129643,1,0,[ 0.310838 0.00732182 0 0 1.19118 0.0060532 0.0372253 0 0 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
210,1.52119e-06,-1.8462e-07,0.000152572,2.30474e-10,-0.0233127,-1.14316,0.377465,0.0200915,0.999998,0.999957,1,3.71895e-11,1,1,1,0,0.247992,0,4.73924,0.418843,1,0,[ 2.85292 0 0 1.88626 0 0 0 0 5.61763e-05 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
220,0.000151271,-8.004e-07,0.0151172,2.26241e-06,0.0269925,-0.383811,2.80981,0.101981,0.999994,0.999637,1,1.31218e-09,1,1,1,0,0.703027,0,46.1981,21.1441,1,0,[ 23.7103 0 0 22.4879 0 0 0 0 0 ],15,1,[ 0 0 0 0 0 0 0 0 0 ]
230,3.85683e-09,-1.10676e-06,1.99755e-06,5.85449e-14,-0.0110002,-0.576509,0.232793,0.0119057,0.999998,0.999988,1,8.89884e-12,1,1,1,0,0.171318,0,1.26997,0.0786892,1,0,[ 0.00420996 0 4.62024e-05 0 7.05561e-05 0.000186923 4.01904e-05 0.222444 0.116703 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
240,6.64478e-07,-1.29323e-07,6.50596e-05,4.18956e-11,0.0007628,-0.249018,0.861002,0.00986542,0.999998,0.999974,1,1.35227e-11,1,1,1,0,0.152694,0,3.181,0.156704,1,0,[ 2.07525 0 0 1.10575 0 0 0 0 0 ],10,1,[ 0 0 0 0 0 0 0 0 0 ]
250,3.43581e-06,-2.32143e-07,0.000343893,1.17082e-09,-0.0120729,-1.35707,0.931634,0.0296007,0.999998,0.999939,1,4.15799e-11,1,1,1,0,0.185474,0,7.63126,0.614862,1,0,[ 0 0 0 0 3.16964 0 4.46162 0 0 ],20,1,[ 0 0 0 0 0 0 0 0 0 ]
260,-1.199e-08,-6.12861e-07,5.4321e-07,1.2136e-14,-0.0296455,-0.57209,0.917071,0.028493,0.999998,0.999988,1,1.36464e-11,1,1,1,0,0.246584,0,1.46664,0.142362,1,0,[ 0.0188306 0 0 1.01926 0 0 0 0.000405057 0 ],24,1,[ 0 0 0 0 0 0 0 0 0 ]
270,2.56545e-09,-3.97742e-07,1.5013e-06,3.09974e-14,-0.0226682,-0.400695,0.180282,0.0060071,0.999998,0.999988,1,1.08757e-11,1,1,1,0,0.212792,0,1.28785,0.104048,1,0,[ 0.0580016 0 0 0 0 0 0 0.211119 0.0975448 ],24,1,[ 0 0 0 0 0 0 0 0 0 ]
280,7.93174e-08,-6.16005e-07,5.00067e-06,3.14536e-13,-0.0193541,-0.592084,0.936647,0.0192807,0.999998,0.999977,1,1.30926e-11,1,1,1,0,0.177259,0,2.14649,0.119414,1,0,[ 0 0 0 0 0 0 0.0531828 0.0953973 0.680563 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
290,28.3521,-1.49755e-07,2835.21,79580.4,11.5811,-0.548308,1160.28,13328.3,0.998689,0.869067,1,0.000169716,0.99004,0.004,1,0.00982096,200.155,0,20000,3.95994e+06,1,0,[ 10000 0 0 10000 0 0 0 0 0 ],12,1,[ 0 0 0 0 0 0 0 0 0 ]
300,8.90306e-08,-6.09718e-07,9.43699e-06,8.91834e-13,-0.0459375,-1.1903,0.233883,0.0264506,0.999997,0.999952,1,3.28789e-11,1,1,1,0,0.267442,0,4.36297,0.28903,1,0,[ 0 0.00062733 0 1.40704e-05 0.60216 0.000525664 0.645674 0 0.00108861 ],16,1,[ 0 0 0 0 0 0 0 0 0 ]
310,8.23849e-09,-5.17472e-08,5.96898e-07,3.7358e-15,0.00223852,-0.583913,0.936633,0.0241526,0.999999,0.999989,1,8.3792e-12,1,1,1,0,0.138568,0,1.07278,0.072712,1,0,[ 1.01959 0 0 0.0206484 0 0 0 0 0 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
320,5.36639e-08,-4.30475e-07,4.07599e-06,1.9961e-13,-0.0124777,-0.442344,0.221283,0.0103819,0.999998,0.999987,1,8.76804e-12,1,1,1,0,0.168742,0,1.16533,0.0790235,1,0,[ 0 0 0 0.00340463 0.000314575 0.0704485 0 0.172431 0.307669 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
330,9.16411e-08,-5.61801e-07,4.37884e-06,3.88739e-13,-0.0141887,-0.601033,0.933159,0.0242643,0.999998,0.999984,1,9.45582e-12,1,1,1,0,0.179596,0,1.49602,0.0853586,1,0,[ 0 0 0.00391119 0 0 0 0 0.0702506 0.811764 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
340,-1.25194e-08,-4.67984e-07,1.13706e-07,4.57688e-15,-0.044087,-0.587252,0.168961,0.0165259,0.999998,0.999988,1,1.19557e-11,1,1,1,0,0.177683,0,1.07734,0.0990644,1,0,[ 0.00289862 0.01105 0 0.000944785 0.0709936 0 0.0760088 0 0 ],10,1,[ 0 0 0 0 0 0 0 0 0 ]
350,6.71392e-06,-6.3196e-07,0.00066131,4.32865e-09,-0.0411962,-1.20897,0.835578,0.0300868,0.999997,0.999928,1,6.07208e-11,1,1,1,0,0.309499,0,10.5041,1.17302,1,0,[ 1.58805 0 0 0 4.33853 0.068422 4.50445 0 0.00464254 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
360,2.78126e-09,-5.27422e-07,1.14944e-06,2.21692e-14,-0.0347869,-1.21165,0.936633,0.057896,0.999997,0.999951,1,3.52354e-11,1,1,1,0,0.268588,0,4.38577,0.292898,1,0,[ 0 0 3.94447e-05 0 0.0454569 0 1.04577 0.00205904 0 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
370,4.84798e-07,-4.59247e-07,4.09288e-05,1.67808e-11,-0.0272485,-0.5886,0.164093,0.0114926,0.999998,0.999978,1,1.31759e-11,1,1,1,0,0.193811,0,3.07189,0.163288,1,0,[ 0.81426 0.476771 0 1.77496 0.00589972 0 0 0 0 ],27,1,[ 0 0 0 0 0 0 0 0 0 ]
380,6.19009,-4.17411e-07,619.009,3793.4,3.80545,-0.58574,384.459,1463.63,0.999396,0.939809,1,3.58653e-05,0.99004,0.004,1,0.00982096,93.6668,0,9346.77,864847,1,0,[ 4709.14 0.193411 0 0 4637.43 0 0 0 0 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
390,0.0959002,-5.3999e-08,9.59002,0.910488,-2.16935,-213.089,0.234072,449.393,0.999089,0.909101,1,8.17961e-05,0.99004,0.004,1,0.00982096,12.7646,0,1258.51,15675.9,1,0,[ 0 0 0 0 589.275 0 669.237 0 0 ],16,1,[ 0 0 0 0 0 0 0 0 0 ]
400,3.50317e-08,-3.02244e-07,2.5084e-06,7.16272e-14,-0.011808,-1.23688,0.234158,0.0227691,0.999998,0.999953,1,2.60669e-11,1,1,1,0,0.183235,0,4.38965,0.237943,1,0,[ 0.104797 0 0 0.0678156 0 0 0.006981 0.178994 0.189765 ],26,1,[ 0 0 0 0 0 0 0 0 0 ]
410,28.3462,-5.63172e-07,2834.62,79547.5,8.01387,-0.512483,803.827,6397.16,0.998689,0.869064,1,0.000169725,0.99004,0.004,1,0.00982096,200.152,0,20000,3.95994e+06,1,0,[ 10000 0 0 0 10000 0 0 0 0 ],13,1,[ 0 0 0 0 0 0 0 0 0 ]
420,-9.65828e-09,-9.0536e-07,2.84638e-07,1.24995e-14,2.07338e-05,-0.410784,0.895164,0.013037,0.999999,0.999989,1,4.41549e-12,1,1,1,0,0.113347,0,1.02293,0.0408038,1,0,[ 0.0138859 0 2.84693e-05 0.000631909 0.140697 0.0202799 0.0662502 0 0 ],29,1,[ 0 0 0 0 0 0 0 0 0 ]
430,0.000156153,-3.12825e-07,0.0156146,2.41377e-06,-0.0144644,-1.17201,2.81539,0.104626,0.999994,0.999636,1,1.32653e-09,1,1,1,0,0.674871,0,46.9887,21.923,1,0,[ 24.0463 0.0119239 0 22.2347 0.666229 0.0296059 0 0 0 ],28,1,[ 0 0 0 0 0 0 0 0 0 ]
440,1.31299e-09,-6.9267e-07,1.06007e-06,3.08256e-14,-0.0121049,-1.2017,0.936633,0.0565129,0.999997,0.999952,1,3.45005e-11,1,1,1,0,0.282139,0,4.46342,0.303412,1,0,[ 0 0.00219225 0 0 0.00319719 0 0 0.0952343 0.145233 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
450,1.43436e-08,-3.00382e-07,5.98403e-07,9.38876e-15,-0.0389103,-0.58574,0.164093,0.0096346,0.999998,0.999988,1,1.22465e-11,1,1,1,0,0.20445,0,1.23908,0.109148,1,0,[ 0 0 0.000519695 0 0.0704579 0.0791833 0.357724 0 0.0224419 ],22,1,[ 0 0 0 0 0 0 0 0 0 ]
460,5.87267e-07,-2.75106e-07,4.08926e-05,1.75727e-11,-0.0240398,-0.398004,0.0568721,0.00382139,0.999998,0.99998,1,1.03435e-11,1,1,1,0,0.181801,0,2.60512,0.133758,1,0,[ 0.95557 4.34565e-06 0 0 1.55925 0.00662383 0 0.00035917 0.0833169 ],16,1,[ 0 0 0 0 0 0 0 0 0 ]
470,9.90471e-06,-1.04661e-06,0.0009928,9.75843e-09,-0.0512852,-2.34268,0.87058,0.0792944,0.999997,0.999896,1,1.1781e-10,1,1,1,0,0.372629,0,13.3578,1.84527,1,0,[ 0 0 0 0 5.29417 0.364453 7.69159 0 0.00764093 ],13,1,[ 0 0 0 0 0 0 0 0 0 ]
480,-6.48706e-09,-1.72082e-07,1.11996e-07,7.68243e-16,-0.0414931,-0.58574,0.0410234,0.0132361,0.999999,0.999989,1,7.71492e-12,1,1,1,0,0.134531,0,1.06684,0.0662777,1,0,[ 0 0.385751 0 0.000378462 1.36578e-05 0.00119742 0.195676 6.43715e-05 7.40194e-05 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
490,-1.19463e-08,-5.08274e-07,2.35507e-07,4.4859e-15,-0.0319454,-1.21555,0.157369,0.0200043,0.999998,0.999951,1,3.2067e-11,1,1,1,0,0.211051,0,4.39156,0.268642,1,0,[ 0.823708 0 0 0 0 0.220085 0 0 0 ],27,1,[ 0 0 0 0 0 0 0 0 0 ]
500,-5.78332e-09,-4.95622e-07,2.42237e-07,3.13461e-15,-0.0318328,-0.580389,0.0439268,0.0108096,0.999999,0.999987,1,8.47869e-12,1,1,1,0,0.131837,0,1.22468,0.0700674,1,0,[ 0.0320992 0 0 0 0.266225 0 0 0 0 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
510,2.63501e-08,-1.37461e-07,1.26264e-06,2.61505e-14,-0.0164621,-0.583477,0.234158,0.00711796,0.999998,0.999989,1,8.67885e-12,1,1,1,0,0.157773,0,1.11214,0.0749019,1,0,[ 0.137327 2.44956e-05 0 0.00121992 0.323986 3.34397e-05 0 0 0.000872405 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
520,1.16124e-07,-2.28911e-07,8.88325e-06,8.21051e-13,-0.0209591,-0.577345,0.234158,0.00886438,0.999998,0.999986,1,9.60938e-12,1,1,1,0,0.172931,0,1.49315,0.0894367,1,0,[ 1.2406 0 0 0.252555 0 0 0 0 0 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
530,1.91172e-08,-6.15026e-07,1.5339e-06,3.42031e-14,0.00644811,-0.377456,0.936633,0.0229146,0.999998,0.999987,1,1.00713e-11,1,1,1,0,0.190513,0,1.20408,0.0917633,1,0,[ 0 8.94504e-05 0.00433808 0 0 0.00151744 0 0.0621883 0.321745 ],11,1,[ 0 0 0 0 0 0 0 0 0 ]
540,1.86139e-06,-3.63562e-07,0.000184989,3.38796e-10,0.0255435,-0.530482,0.936633,0.042161,0.999997,0.999964,1,2.48534e-11,1,1,1,0,0.263544,0,5.19006,0.361864,1,0,[ 2.13757 0 0 2.35932 0.693159 0 0 0 0 ],24,1,[ 0 0 0 0 0 0 0 0 0 ]
550,6.83651e-07,-4.57692e-07,6.16891e-05,3.82235e-11,-0.00465403,-0.608757,0.936633,0.0245098,0.999998,0.999975,1,1.79187e-11,1,1,1,0,0.22916,0,3.09894,0.200748,1,0,[ 1.08563 0.000825782 0 0 2.00512 0.00737449 0 0 0 ],12,1,[ 0 0 0 0 0 0 0 0 0 ]
560,7.19923e-08,-4.92248e-07,3.87835e-06,2.26868e-13,-0.00158815,-0.591272,0.936633,0.0338033,0.999998,0.999987,1,1.33405e-11,1,1,1,0,0.216762,0,1.24871,0.12136,1,0,[ 0.309692 0 0 0.402982 0.0386721 0.00043977 0 0 0 ],22,1,[ 0 0 0 0 0 0 0 0 0 ]
570,1.4164e-07,-4.3388e-07,1.06572e-05,1.32927e-12,-0.0255498,-0.58574,0.230507,0.0112789,0.999998,0.999985,1,1.0734e-11,1,1,1,0,0.20733,0,1.59316,0.112507,1,0,[ 0.071401 0 0.00134368 0 1.23205 0.0139438 0.274423 0 0 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
580,2.63463e-07,-5.92716e-07,2.73166e-05,7.40034e-12,-0.0182075,-0.58574,0.936633,0.0403952,0.999997,0.999977,1,2.07753e-11,1,1,1,0,0.267566,0,2.30168,0.203357,1,0,[ 0 0 1.45187e-05 0.000161289 1.57209 0 0.71944 0 0.00997362 ],16,1,[ 0 0 0 0 0 0 0 0 0 ]
590,6.23989e-06,-5.93239e-07,0.000625339,3.87158e-09,-0.0400125,-1.64219,0.909592,0.0460011,0.999997,0.99992,1,6.96792e-11,1,1,1,0,0.283354,0,10.1464,1.06539,1,0,[ 0 0 0 0 5.22162 0 4.9248 0 0 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
600,2.27961e-07,-6.8951e-07,2.45393e-05,5.97821e-12,-0.0297983,-0.548119,0.234215,0.00864115,0.999998,0.999984,1,8.31324e-12,1,1,1,0,0.169506,0,2.07669,0.095757,1,0,[ 0.711315 0.124057 1.57556e-05 1.22627 0 0 0 0.00758795 0.00744389 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
610,0.000170393,-1.47392e-07,0.0170388,2.87418e-06,0.0195493,-0.586641,2.12525,0.0671024,0.999994,0.999615,1,1.46631e-09,1,1,1,0,0.680198,0,49.0502,23.7268,1,0,[ 25.1441 0 0 0.0124014 23.8937 0 1.1689e-06 2.49218e-05 0 ],14,1,[ 0 0 0 0 0 0 0 0 0 ]
620,1.68628e-06,-1.0419e-06,0.000171911,2.92713e-10,-0.0167162,-0.679211,0.903585,0.0346159,0.999998,0.99996,1,2.38068e-11,1,1,1,0,0.23196,0,5.00749,0.3201,1,0,[ 2.05062 0 0 2.95687 0 0 0 0 0 ],16,1,[ 0 0 0 0 0 0 0 0 0 ]
630,61.2175,-3.6975e-07,3286.54,184650,14.8272,-0.128167,1160.28,14282.8,0.997301,0.861117,1,0.000357032,0.98008,0.004,1,0.0194435,419.796,0,21967,8.64926e+06,1,0,[ 10000 0 0 0 10000 0 1966.98 0 0 ],26,1,[ 0 0 0 0 0 0 0 0 0 ]
640,9.3571e-08,-2.92908e-07,8.72514e-06,7.56228e-13,-0.0165164,-0.583913,0.234158,0.011573,0.999998,0.999986,1,1.26254e-11,1,1,1,0,0.187134,0,1.46274,0.116348,1,0,[ 0.257671 0 0 1.13079 0.0719257 0 0.00235163 0 0 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
650,5.9295e-08,-6.52839e-07,2.05726e-06,8.39926e-14,-0.0239271,-0.575743,0.226415,0.0103678,0.999998,0.999987,1,9.47629e-12,1,1,1,0,0.200419,0,1.59599,0.101946,1,0,[ 0.148614 1.27047e-05 0 0.0609609 0.415661 0 0.00710358 0.00407435 0 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
660,4.61227e-08,-8.99956e-08,3.62305e-06,1.40149e-13,-0.0270978,-1.21437,0.936633,0.0323007,0.999998,0.999951,1,3.20505e-11,1,1,1,0,0.203642,0,4.38976,0.264213,1,0,[ 0.426134 0 0 0.00205003 0.297889 0 0 0 0 ],20,1,[ 0 0 0 0 0 0 0 0 0 ]
670,-1.96056e-08,-8.66787e-07,5.02199e-07,1.4181e-14,-0.046965,-1.23202,0.938603,0.037771,0.999997,0.999951,1,3.52266e-11,1,1,1,0,0.24272,0,4.45491,0.295796,1,0,[ 0.0592732 3.25085e-05 1.09341e-06 0.155239 0.232305 0.000661814 0.00124763 0.00175658 0.033884 ],20,1,[ 0 0 0 0 0 0 0 0 0 ]
680,0.000121002,-5.42156e-07,0.012099,1.44923e-06,-0.00505751,-1.24501,1.59121,0.0531958,0.999994,0.999675,1,1.06237e-09,1,1,1,0,0.649478,0,41.336,17.0125,1,0,[ 20.3872 0.00294896 0 0.00142162 20.9371 0.00724728 0 0 0 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
690,9.68487e-08,-4.28791e-07,8.82925e-06,8.10867e-13,0.0109526,-0.335914,0.936633,0.0232114,0.999998,0.999986,1,1.11289e-11,1,1,1,0,0.223103,0,1.50643,0.120992,1,0,[ 1.24469 0 0 0 0.251736 0.00167396 0 0.00510679 0.00322324 ],16,1,[ 0 0 0 0 0 0 0 0 0 ]
700,-8.61139e-09,-4.20988e-07,9.67705e-08,2.98025e-15,-0.0131966,-0.52055,0.936633,0.0259525,0.999998,0.999987,1,1.34204e-11,1,1,1,0,0.21019,0,1.22913,0.114345,1,0,[ 0 0.000328744 0 0.0136015 0.00337133 0 0 0.0164731 0.0916574 ],20,1,[ 0 0 0 0 0 0 0 0 0 ]
710,0.312021,-6.05787e-08,31.2021,9.63833,-3.86983,-384.41,0.168173,1462.74,0.999737,0.97393,1,6.72712e-06,0.99004,0.004,1,0.00982096,22.9133,0,2270.1,51008.8,1,0,[ 0 0 0 0 1062.68 0 1207.42 0 0 ],22,1,[ 0 0 0 0 0 0 0 0 0 ]
720,-1.91603e-08,-6.57249e-07,2.38138e-07,7.42853e-15,-0.0448392,-0.601065,0.888808,0.0257734,0.999998,0.999988,1,9.98242e-12,1,1,1,0,0.184601,0,1.25592,0.0966957,1,0,[ 1.49782e-05 0.934419 0 0.00781718 0 0.0063762 0.200818 0 0 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
730,2.27247e-06,-3.8456e-07,0.000190851,3.70719e-10,-0.0524803,-1.22965,0.340496,0.0417545,0.999997,0.999951,1,6.92164e-11,1,1,1,0,0.302981,0,5.30077,0.740894,1,0,[ 3.16927 0 0 0 2.12563 0 0 0 0.00586447 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
740,-2.15588e-08,-5.8291e-07,7.79008e-08,6.22915e-15,-0.0329477,-1.21352,0.725502,0.0311877,0.999998,0.999951,1,3.33681e-11,1,1,1,0,0.241155,0,4.38808,0.286145,1,0,[ 0 0.00491167 0 0 0 0 0 0.0434538 0.0236392 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
750,1.0477e-07,-6.51063e-07,4.39431e-06,3.48508e-13,-0.0336369,-1.21343,0.223242,0.0229543,0.999998,0.999951,1,3.06769e-11,1,1,1,0,0.222936,0,4.37732,0.259421,1,0,[ 0.453928 0 0 0.279085 0.0623677 0 0 0 0 ],15,1,[ 0 0 0 0 0 0 0 0 0 ]
760,0.0154692,-3.84918e-07,1.54691,0.0236899,0.123822,-0.574816,13.6623,1.86832,0.998733,0.873503,1,0.000158409,0.99004,0.004,1,0.00982096,4.91026,0,469.947,2184.56,1,0,[ 223.319 0 0 0 232.109 0 14.5198 0 0 ],14,1,[ 0 0 0 0 0 0 0 0 0 ]
770,9.40942e-06,-1.00264e-06,0.0009403,8.75319e-09,-0.020206,-0.58574,0.418255,0.014598,0.999997,0.99991,1,8.89097e-11,1,1,1,0,0.31631,0,14.5366,2.1423,1,0,[ 5.9075 0 0 0.905134 4.39783 3.32617 0 0 0 ],28,1,[ 0 0 0 0 0 0 0 0 0 ]
