Diffusion,Seeding,Clear,Score
0.0,0.0,0.0,0.000781935
0.0,0.0,0.1,0.000781935
0.0,0.0,0.2,0.000781935
0.0,0.0,0.30000000000000004,0.000781935
0.0,0.0,0.4,0.000781935
0.0,0.0,0.5,0.000781935
0.0,0.0,0.6000000000000001,0.000781935
0.0,0.0,0.7000000000000001,0.000781935
0.0,0.0,0.8,0.000781935
0.0,0.0,0.9,0.000781935
0.0,0.0,1.0,0.000781935
0.0,0.01,0.0,-0.0422902
0.0,0.01,0.1,-0.0016625750000000001
0.0,0.01,0.2,-0.00047685200000000016
0.0,0.01,0.30000000000000004,0.0007355746000000001
0.0,0.01,0.4,0.000785628
0.0,0.01,0.5,0.000781935
0.0,0.01,0.6000000000000001,-0.0003976410000000002
0.0,0.01,0.7000000000000001,0.000781935
0.0,0.01,0.8,-0.0003995960000000002
0.0,0.01,0.9,0.000781935
0.0,0.01,1.0,0.0007601646999999999
0.0,0.02,0.0,-0.051890299999999986
0.0,0.02,0.1,-0.0005043220000000001
0.0,0.02,0.2,-0.0017490830000000007
0.0,0.02,0.30000000000000004,-0.00044313800000000015
0.0,0.02,0.4,-0.00039329700000000013
0.0,0.02,0.5,0.0007845419999999999
0.0,0.02,0.6000000000000001,0.0007854110000000001
0.0,0.02,0.7000000000000001,0.0007638577
0.0,0.02,0.8,0.0007564759
0.0,0.02,0.9,0.0007845419999999999
0.0,0.02,1.0,-0.0015811370000000003
0.0,0.03,0.0,-0.05510519999999999
0.0,0.03,0.1,-0.003049946
0.0,0.03,0.2,0.0007164166
0.0,0.03,0.30000000000000004,-0.0003930800000000001
0.0,0.03,0.4,0.0007619027
0.0,0.03,0.5,0.0007610369
0.0,0.03,0.6000000000000001,0.0007129353
0.0,0.03,0.7000000000000001,0.0007653777
0.0,0.03,0.8,0.0007845419999999999
0.0,0.03,0.9,0.000788017
0.0,0.03,1.0,-0.00042505799999999997
0.0,0.04,0.0,-0.0558159
0.0,0.04,0.1,-0.004202741
0.0,0.04,0.2,-0.0005358569999999999
0.0,0.04,0.30000000000000004,-0.0004348850000000001
0.0,0.04,0.4,0.0007155413
0.0,0.04,0.5,0.0007612539
0.0,0.04,0.6000000000000001,-0.002784438
0.0,0.04,0.7000000000000001,0.0007148934
0.0,0.04,0.8,-0.001577662
0.0,0.04,0.9,0.0007664637
0.0,0.04,1.0,-0.00041876100000000013
0.0,0.05,0.0,-0.0558159
0.0,0.05,0.1,-0.00672732
0.0,0.05,0.2,-0.00409129
0.0,0.05,0.30000000000000004,-0.000486897
0.0,0.05,0.4,-0.001644918
0.0,0.05,0.5,0.0007675497
0.0,0.05,0.6000000000000001,-0.00041050700000000006
0.0,0.05,0.7000000000000001,-0.00044335399999999986
0.0,0.05,0.8,-0.00041984499999999996
0.0,0.05,0.9,0.0007845419999999999
0.0,0.05,1.0,0.0007601646999999999
0.0,0.06,0.0,-0.0558159
0.0,0.06,0.1,-0.004213
0.0,0.06,0.2,-0.004139171
0.0,0.06,0.30000000000000004,-0.00055654
0.0,0.06,0.4,-0.0016429639999999998
0.0,0.06,0.5,-0.002804472
0.0,0.06,0.6000000000000001,-0.00046599299999999994
0.0,0.06,0.7000000000000001,-0.0004840730000000001
0.0,0.06,0.8,-0.00039698900000000004
0.0,0.06,0.9,0.000685741
0.0,0.06,1.0,0.0007923610000000001
0.0,0.07,0.0,-0.0558159
0.0,0.07,0.1,-0.005406477
0.0,0.07,0.2,0.0004139319999999999
0.0,0.07,0.30000000000000004,-0.0017028460000000003
0.0,0.07,0.4,-0.0016927729999999998
0.0,0.07,0.5,-0.0004413980000000002
0.0,0.07,0.6000000000000001,-0.002832747
0.0,0.07,0.7000000000000001,-0.000502304
0.0,0.07,0.8,-0.0004910219999999998
0.0,0.07,0.9,-0.0004442229999999999
0.0,0.07,1.0,-0.001624885
0.0,0.08,0.0,-0.0558159
0.0,0.08,0.1,-0.00790959
0.0,0.08,0.2,-0.0032435400000000005
0.0,0.08,0.30000000000000004,-0.00045622000000000013
0.0,0.08,0.4,-0.005163858
0.0,0.08,0.5,0.000627597
0.0,0.08,0.6000000000000001,-0.000523391
0.0,0.08,0.7000000000000001,-0.00044574299999999996
0.0,0.08,0.8,-0.0004901529999999999
0.0,0.08,0.9,-0.00044248499999999995
0.0,0.08,1.0,-0.00041962900000000003
0.0,0.09,0.0,-0.0558159
0.0,0.09,0.1,-0.010302344
0.0,0.09,0.2,-0.004046506
0.0,0.09,0.30000000000000004,-0.0004296510000000001
0.0,0.09,0.4,-0.0004000799999999999
0.0,0.09,0.5,-0.002838893
0.0,0.09,0.6000000000000001,-0.0015952079999999999
0.0,0.09,0.7000000000000001,-0.0018911870000000001
0.0,0.09,0.8,0.0007407866000000001
0.0,0.09,0.9,0.0007673359
0.0,0.09,1.0,0.0006946432000000001
0.0,0.1,0.0,-0.0558159
0.0,0.1,0.1,-0.0023148900000000004
0.0,0.1,0.2,-0.001801168
0.0,0.1,0.30000000000000004,-0.004111122
0.0,0.1,0.4,-0.000580701
0.0,0.1,0.5,-0.0019290820000000001
0.0,0.1,0.6000000000000001,-0.00041246200000000005
0.0,0.1,0.7000000000000001,-0.0005058430000000002
0.0,0.1,0.8,-0.0016862880000000002
0.0,0.1,0.9,-0.004005169
0.0,0.1,1.0,-0.001600302
0.1,0.0,0.0,0.000781935
0.1,0.0,0.1,0.000781935
0.1,0.0,0.2,0.000781935
0.1,0.0,0.30000000000000004,0.000781935
0.1,0.0,0.4,0.000781935
0.1,0.0,0.5,0.000781935
0.1,0.0,0.6000000000000001,0.000781935
0.1,0.0,0.7000000000000001,0.000781935
0.1,0.0,0.8,0.000781935
0.1,0.0,0.9,0.000781935
0.1,0.0,1.0,0.000781935
0.1,0.01,0.0,-0.0575677
0.1,0.01,0.1,-0.0558159
0.1,0.01,0.2,-0.00913607
0.1,0.01,0.30000000000000004,-1.0375870000000001e-12
0.1,0.01,0.4,-0.011195793999999998
0.1,0.01,0.5,-9.968999999999998e-14
0.1,0.01,0.6000000000000001,-0.0006137999999999998
0.1,0.01,0.7000000000000001,-0.00042505799999999997
0.1,0.01,0.8,6.240999999999994e-05
0.1,0.01,0.9,0.0002168300000000001
0.1,0.01,1.0,0.0007601646999999999
0.1,0.02,0.0,-0.0557203
0.1,0.02,0.1,-0.0558159
0.1,0.02,0.2,-0.05643100000000002
0.1,0.02,0.30000000000000004,2.1638749999999997e-15
0.1,0.02,0.4,-0.01452872
0.1,0.02,0.5,-1.34466e-13
0.1,0.02,0.6000000000000001,-0.005781639999999999
0.1,0.02,0.7000000000000001,-0.00863075
0.1,0.02,0.8,-0.0004157000000000002
0.1,0.02,0.9,-0.005141865
0.1,0.02,1.0,-0.0016294449999999998
0.1,0.03,0.0,-0.05553019999999999
0.1,0.03,0.1,-0.0558159
0.1,0.03,0.2,-3.2418e-06
0.1,0.03,0.30000000000000004,-1.8111499999999994e-25
0.1,0.03,0.4,1.161086e-05
0.1,0.03,0.5,-0.00695803
