Time,mean_Growth_Rate,min_Growth_Rate,max_Growth_Rate,variance_Growth_Rate,mean_Synergy,min_Synergy,max_Synergy,variance_Synergy,mean_Heredity,min_Heredity,max_Heredity,variance_Heredity,mean_Invasion_Ability,min_Invasion_Ability,max_Invasion_Ability,variance_Invasion_Ability,mean_Biomass,min_Biomass,max_Biomass,variance_Biomass,fittest_count,fittest_heredity,fittestCommunity,dominant_count,dominant_heredity,dominantCommunity
110,5.35167e-06,-3.87907e-07,0.000411288,1.81021e-09,-0.12585,-1.14007,0.0301787,0.0654677,0.999998,0.99994,1,4.34604e-11,1,1,1,0,0.198677,0,6.24701,0.45913,1,0,[ 3.83498e-05 4.82368e-07 6.23893e-07 0.879971 2.55845e-06 0 0 0 5.367 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
120,536.825,-3.9113e-07,13420.6,6.91635e+06,-352.049,-8798.14,0.015201,2.97235e+06,0.9959,0.897541,1,0.000403105,0.96016,0.004,1,0.0380934,800.13,0,20000,1.53598e+07,4,0,[ 0 0 0 0 0 0 0 10000 10000 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
130,94.5042,-4.44143e-07,9450.42,884174,-96.9702,-9685.07,0.138745,928602,0.99877,0.877245,1,0.000149176,0.99004,0.004,1,0.00982096,200.199,0,20000,3.95992e+06,1,0,[ 0 0 10000 0 0 0 0 0 10000 ],22,1,[ 0 0 0 0 0 0 0 0 0 ]
140,249.253,-2.46196e-07,13420.6,2.8934e+06,-185.862,-8798.14,88.5363,1.37207e+06,0.997363,0.881053,1,0.000246085,0.9502,0.004,1,0.0471208,476.977,0,20000,8.02359e+06,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],14,1,[ 0 0 0 0 0 0 0 0 0 ]
150,210.438,-3.85603e-07,11593.4,2.19288e+06,-266.463,-16950.1,0.00824462,3.74005e+06,0.997032,0.826091,1,0.000444322,0.98008,0.004,1,0.0194435,467.176,0,26706.6,1.09141e+07,1,0,[ 0 6706.55 0 0 10000 0 0 0 10000 ],15,1,[ 0 0 0 0 0 0 0 0 0 ]
160,134.206,-3.67045e-07,13420.6,1.78312e+06,-88.1815,-8798.14,0.000120614,766297,0.998972,0.897541,1,0.000103922,0.99004,0.004,1,0.00982096,200.355,0,20000,3.95986e+06,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
170,87.579,-3.60907e-07,8757.44,759257,-85.9584,-9965.08,1411.53,1.00557e+06,0.997597,0.872473,1,0.000280327,0.98008,0.004,1,0.0194435,301.836,0,20000,4.90906e+06,1,0,[ 0 0 0 0 10000 0 0 0 10000 ],9,1,[ 0 0 0 0 0 0 0 0 0 ]
180,200.01,-5.76535e-07,10000.5,1.9602e+06,-166.102,-9003.64,1411.53,1.61364e+06,0.996464,0.878882,1,0.000404344,0.97012,0.004,1,0.0288677,500.238,0,20000,8.74976e+06,2,0,[ 0 10000 0 0 0 0 0 0 10000 ],14,1,[ 0 0 0 0 0 0 0 0 0 ]
190,536.825,-3.8647e-07,13420.6,6.91635e+06,-352.048,-8798.14,0.0176312,2.97235e+06,0.9959,0.897541,1,0.000403104,0.96016,0.004,1,0.0380934,800.152,0,20000,1.53598e+07,4,0,[ 0 0 0 0 0 0 0 10000 10000 ],16,1,[ 0 0 0 0 0 0 0 0 0 ]
200,268.413,-5.96433e-07,13420.6,3.53022e+06,-176.046,-8798.14,0.209551,1.51715e+06,0.997949,0.897541,1,0.00020575,0.98008,0.004,1,0.0194435,400.17,0,20000,7.83986e+06,2,0,[ 0 0 0 0 0 0 0 10000 10000 ],14,1,[ 0 0 0 0 0 0 0 0 0 ]
210,375.716,-5.84564e-07,13420.6,4.6125e+06,-254.355,-8798.14,8.26233,2.095e+06,0.996748,0.881053,1,0.000340873,0.97012,0.004,1,0.0288677,601.343,0,20000,1.16384e+07,2,0,[ 0 0 0 0 0 0 0 10000 10000 ],11,1,[ 0 0 0 0 0 0 0 0 0 ]
220,402.917,-5.79641e-07,13420.6,5.24106e+06,-263.455,-8798.14,68.7529,2.25286e+06,0.996761,0.897541,1,0.000306899,0.96016,0.004,1,0.0380934,618.704,0,20000,1.16491e+07,3,0,[ 0 0 0 0 0 0 0 10000 10000 ],6,1,[ 0 0 0 0 0 0 0 0 0 ]
230,704.431,-4.65969e-07,13420.6,7.95178e+06,-529.176,-9685.07,0.458821,4.4024e+06,0.993296,0.877245,1,0.000708852,0.94024,0.004,1,0.0559497,1200.24,0,20000,2.25594e+07,3,0,[ 0 0 0 0 0 0 0 10000 10000 ],11,1,[ 0 0 0 0 0 0 0 0 0 ]
240,107.303,-1.16572e-07,10730.3,1.13988e+06,-78.3011,-7820.14,0.468338,605415,0.998808,0.881053,1,0.000140065,0.99004,0.004,1,0.00982096,200.191,0,20000,3.95992e+06,1,0,[ 10000 0 0 0 0 0 0 0 10000 ],14,1,[ 0 0 0 0 0 0 0 0 0 ]
250,94.5042,-5.8607e-07,9450.42,884174,-96.9545,-9685.07,0.138632,928605,0.998771,0.877245,1,0.000149177,0.99004,0.004,1,0.00982096,200.162,0,20000,3.95994e+06,1,0,[ 0 0 10000 0 0 0 0 0 10000 ],22,1,[ 0 0 0 0 0 0 0 0 0 ]
260,609.927,-4.33328e-07,13420.6,7.18289e+06,-432.202,-9003.64,6.82578,3.55762e+06,0.994515,0.878882,1,0.000573033,0.9502,0.004,1,0.0471208,1000.97,0,20000,1.89981e+07,3,0,[ 0 0 0 0 0 0 0 10000 10000 ],10,1,[ 0 0 0 0 0 0 0 0 0 ]
270,94.5741,-6.42713e-07,9450.42,884161,-96.9851,-9685.07,0.158431,928599,0.998291,0.877245,1,0.000170808,0.98008,0.004,1,0.0194435,207.269,0,20000,3.96206e+06,1,0,[ 0 0 10000 0 0 0 0 0 10000 ],10,1,[ 0 0 0 0 0 0 0 0 0 ]
280,268.414,-6.14183e-07,13420.6,3.53022e+06,-176.295,-8798.14,0.0351837,1.51707e+06,0.997944,0.897541,1,0.000205732,0.98008,0.004,1,0.0194435,400.807,0,20000,7.83939e+06,2,0,[ 0 0 0 0 0 0 0 10000 10000 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
290,375.716,-5.74544e-07,13420.6,4.6125e+06,-254.271,-8798.14,0.274018,2.09504e+06,0.996759,0.881053,1,0.000340934,0.97012,0.004,1,0.0288677,600.262,0,20000,1.16397e+07,2,0,[ 0 0 0 0 0 0 0 10000 10000 ],16,1,[ 0 0 0 0 0 0 0 0 0 ]
300,778.335,-5.7138e-07,13420.6,9.55126e+06,-518.062,-8798.14,7.67255,4.21352e+06,0.993675,0.881053,1,0.000626375,0.94024,0.004,1,0.0559497,1201.16,0,20000,2.25573e+07,5,0,[ 0 0 0 0 0 0 0 10000 10000 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
310,0.00226834,-5.76153e-07,0.22607,0.000505932,-0.367357,-23.977,0.34735,5.70903,0.999989,0.999305,1,4.81921e-09,1,1,1,0,1.21167,0,85.3413,72.3265,1,0,[ 0.00170709 0 0 0 0 0 0 30.9963 54.3434 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
320,193.491,-5.84455e-07,18867.6,3.52431e+06,-175.028,-18029.8,904.152,3.22961e+06,0.99741,0.850632,1,0.000322828,0.97012,0.004,1,0.0288677,417.258,0,30000,9.9352e+06,1,0,[ 10000 0 0 0 0 0 0 10000 10000 ],28,1,[ 0 0 0 0 0 0 0 0 0 ]
330,368.425,-6.0513e-07,13420.6,4.46663e+06,-266.552,-9003.64,0.246376,2.28777e+06,0.996728,0.878882,1,0.000345955,0.961787,0.004,1,0.0352447,601.772,0,20000,1.16381e+07,2,0,[ 0 0 0 0 0 0 0 10000 10000 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
340,94.5043,-2.19864e-07,9450.42,884174,-96.9451,-9685.07,2.604,928607,0.998767,0.877245,1,0.000149169,0.99004,0.004,1,0.00982096,200.509,0,20000,3.95981e+06,1,0,[ 0 0 10000 0 0 0 0 0 10000 ],29,1,[ 0 0 0 0 0 0 0 0 0 ]
350,183.237,-4.16551e-07,10730.3,1.69433e+06,-108.466,-7820.14,1411.53,824812,0.99648,0.881053,1,0.000334391,0.96016,0.004,1,0.0380934,463.883,0,20000,7.2136e+06,1,0,[ 10000 0 0 0 0 0 0 0 10000 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
360,94.5781,-4.29833e-07,9450.42,884160,-95.389,-9685.07,159.448,929161,0.997632,0.877245,1,0.000274329,0.98008,0.004,1,0.0194435,216.197,0,20000,3.97829e+06,1,0,[ 0 0 10000 0 0 0 0 0 10000 ],22,1,[ 0 0 0 0 0 0 0 0 0 ]
370,368.423,-3.62151e-07,13420.6,4.46663e+06,-266.516,-9003.64,0.232553,2.28779e+06,0.99673,0.878882,1,0.000345963,0.961787,0.004,1,0.0352447,601.51,0,20000,1.16384e+07,2,0,[ 0 0 0 0 0 0 0 10000 10000 ],29,1,[ 0 0 0 0 0 0 0 0 0 ]
380,100.119,-5.99916e-07,10011.9,992352,-90.2735,-9024.01,7.42756,806180,0.998776,0.87886,1,0.000145256,0.99004,0.004,1,0.00982096,201.401,0,20022.1,3.96832e+06,1,0,[ 22.0733 10000 0 0 0 0 0 0 10000 ],14,1,[ 0 0 0 0 0 0 0 0 0 ]
390,1.31977e-06,-1.81455e-07,0.000131722,1.71815e-10,-0.187986,-1.13766,0.598851,0.0987255,0.999997,0.999933,1,5.26391e-11,1,1,1,0,0.248846,0,6.28295,0.451609,1,0,[ 0 0.000273044 0.229998 0 0 0 0 0 6.05268 ],12,1,[ 0 0 0 0 0 0 0 0 0 ]
400,268.413,-3.864e-07,13420.6,3.53022e+06,-176.08,-8798.14,1.21366,1.51714e+06,0.997947,0.897541,1,0.000205742,0.98008,0.004,1,0.0194435,400.356,0,20000,7.83972e+06,2,0,[ 0 0 0 0 0 0 0 10000 10000 ],12,1,[ 0 0 0 0 0 0 0 0 0 ]
410,268.413,-3.1298e-07,13420.6,3.53022e+06,-176.052,-8798.14,0.23326,1.51715e+06,0.997949,0.897541,1,0.00020575,0.98008,0.004,1,0.0194435,400.185,0,20000,7.83985e+06,2,0,[ 0 0 0 0 0 0 0 10000 10000 ],22,1,[ 0 0 0 0 0 0 0 0 0 ]
420,536.906,-5.94267e-07,13420.6,6.91626e+06,-347.714,-8798.14,429.096,2.97723e+06,0.995057,0.897541,1,0.00046531,0.9502,0.004,1,0.0471208,833.83,0,20000,1.54134e+07,4,0,[ 0 0 0 0 0 0 0 10000 10000 ],7,1,[ 0 0 0 0 0 0 0 0 0 ]
430,234.227,-4.19469e-07,13420.6,2.74637e+06,-175.682,-9003.64,182.744,1.55424e+06,0.995972,0.86484,1,0.000437409,0.96016,0.004,1,0.0380934,420.032,0,20000,7.84533e+06,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],16,1,[ 0 0 0 0 0 0 0 0 0 ]
440,234.212,-3.71042e-07,13420.6,2.74638e+06,-178.03,-9003.64,6.40605,1.55303e+06,0.99775,0.878882,1,0.000246622,0.98008,0.004,1,0.0194435,401.31,0,20000,7.83903e+06,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],13,1,[ 0 0 0 0 0 0 0 0 0 ]
450,448.162,-2.64018e-07,13420.6,4.75595e+06,-325.722,-9003.64,1411.53,2.92638e+06,0.992206,0.878882,1,0.000804585,0.92032,0.004,1,0.0730124,1023.93,0,20000,1.69511e+07,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],9,1,[ 0 0 0 0 0 0 0 0 0 ]
460,268.413,-1.763e-07,13420.6,3.53022e+06,-176.082,-8798.14,0.141153,1.51714e+06,0.997949,0.897541,1,0.000205751,0.98008,0.004,1,0.0194435,400.135,0,20000,7.83989e+06,2,0,[ 0 0 0 0 0 0 0 10000 10000 ],28,1,[ 0 0 0 0 0 0 0 0 0 ]
470,405.988,-2.19579e-07,13420.6,5.2396e+06,-254.351,-8798.14,1035.31,2.2683e+06,0.995625,0.892537,1,0.00041434,0.94024,0.004,1,0.0559497,713.608,0,20000,1.25678e+07,3,0,[ 0 0 0 0 0 0 0 10000 10000 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
480,0.000227079,-3.69195e-07,0.0226257,5.06769e-06,-0.151847,-7.86285,0.157379,0.637051,0.999996,0.999782,1,4.75533e-10,1,1,1,0,0.444586,0,26.8412,7.17299,1,0,[ 8.12562e-05 0 0 0 0 0 0 10.026 16.815 ],16,1,[ 0 0 0 0 0 0 0 0 0 ]
490,241.51,-5.87728e-07,13420.6,2.8942e+06,-166.285,-8798.14,0.166458,1.35797e+06,0.997784,0.881053,1,0.000241554,0.98008,0.004,1,0.0194435,400.16,0,20000,7.83987e+06,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
500,483.032,-3.75546e-07,13420.6,5.67174e+06,-331.809,-8798.14,67.5533,2.66119e+06,0.994216,0.86484,1,0.000642158,0.9502,0.004,1,0.0471208,807.087,0,20000,1.53531e+07,2,0,[ 0 0 0 0 0 0 0 10000 10000 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
510,4.28244e-07,-3.64902e-07,4.12397e-05,1.68584e-11,-0.0938233,-1.13766,0.156074,0.0460467,0.999998,0.999974,1,1.39766e-11,1,1,1,0,0.15365,0,2.50992,0.121985,1,0,[ 0.00272021 2.48175e-05 0.000701028 0.199116 2.86763e-05 0.000979299 0 0.000961799 2.30538 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
520,234.211,-4.74049e-07,13420.6,2.74638e+06,-178.14,-9003.64,0.25584,1.55299e+06,0.997762,0.878882,1,0.000246663,0.98008,0.004,1,0.0194435,400.245,0,20000,7.8398e+06,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],11,1,[ 0 0 0 0 0 0 0 0 0 ]
530,214.607,-2.31573e-07,10730.3,2.25674e+06,-156.486,-7820.14,2.39313,1.1986e+06,0.997613,0.881053,1,0.000277275,0.98008,0.004,1,0.0194435,400.758,0,20000,7.83941e+06,2,0,[ 10000 0 0 0 0 0 0 0 10000 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
540,234.211,-5.77937e-07,13420.6,2.74638e+06,-178.144,-9003.64,0.141153,1.55299e+06,0.997763,0.878882,1,0.000246668,0.98008,0.004,1,0.0194435,400.133,0,20000,7.83989e+06,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
550,577.523,-5.74889e-07,13420.6,6.46463e+06,-429.375,-9685.07,0.193919,3.52488e+06,0.994342,0.877245,1,0.000611604,0.9502,0.004,1,0.0471208,1000.19,0,20000,1.89996e+07,2,0,[ 0 0 0 0 0 0 0 10000 10000 ],26,1,[ 0 0 0 0 0 0 0 0 0 ]
560,336.014,-3.86691e-07,13420.6,3.73273e+06,-263.122,-9685.07,6.03063,2.25439e+06,0.996551,0.877245,1,0.000385256,0.97012,0.004,1,0.0288677,600.741,0,20000,1.16391e+07,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],27,1,[ 0 0 0 0 0 0 0 0 0 ]
570,490.193,-2.63966e-07,13420.6,5.93003e+06,-363.691,-9965.08,0.112224,3.18297e+06,0.99565,0.872473,1,0.000458641,0.96016,0.004,1,0.0380934,800.132,0,20000,1.53598e+07,3,0,[ 0 0 0 0 0 0 0 10000 10000 ],22,1,[ 0 0 0 0 0 0 0 0 0 ]
580,107.344,-6.06898e-07,10730.3,1.13988e+06,-78.1618,-7820.14,7.38238,605437,0.998073,0.881053,1,0.000191107,0.98008,0.004,1,0.0194435,206.236,0,20000,3.96065e+06,1,0,[ 10000 0 0 0 0 0 0 0 10000 ],35,1,[ 0 0 0 0 0 0 0 0 0 ]
590,502.839,-5.73493e-07,13420.6,6.15066e+06,-355.887,-9003.64,0.22614,3.00652e+06,0.995662,0.878882,1,0.000443056,0.9502,0.004,1,0.0471208,809.238,0,20000,1.5353e+07,3,0,[ 0 0 0 0 0 0 0 10000 10000 ],13,1,[ 0 0 0 0 0 0 0 0 0 ]
600,241.56,-1.09279e-07,13420.6,2.89418e+06,-162.856,-8798.14,337.895,1.36024e+06,0.996989,0.881053,1,0.000299789,0.97012,0.004,1,0.0288677,426.662,0,20000,7.88548e+06,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
610,244.805,-3.7814e-07,13420.6,2.89368e+06,-176.157,-8798.14,0.26195,1.36346e+06,0.996342,0.871972,1,0.000399492,0.96016,0.004,1,0.0380934,434.636,0,20000,7.91627e+06,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],12,1,[ 0 0 0 0 0 0 0 0 0 ]
620,268.825,-6.16344e-07,13420.6,3.53001e+06,-173.012,-8798.14,240.105,1.51882e+06,0.995958,0.880658,1,0.000398009,0.96016,0.004,1,0.0380934,437.25,0,20000,7.89637e+06,2,0,[ 0 0 0 0 0 0 0 10000 10000 ],14,1,[ 0 0 0 0 0 0 0 0 0 ]
630,314.421,-5.81601e-07,13420.6,3.71508e+06,-207.718,-8798.14,1411.53,1.73414e+06,0.996059,0.888889,1,0.000378461,0.96016,0.004,1,0.0380934,653.971,0,20000,1.09357e+07,2,0,[ 0 0 0 0 0 0 0 10000 10000 ],13,1,[ 0 0 0 0 0 0 0 0 0 ]
640,234.211,-3.23828e-07,13420.6,2.74638e+06,-178.129,-9003.64,0.0301462,1.553e+06,0.997763,0.878882,1,0.000246668,0.98008,0.004,1,0.0194435,400.139,0,20000,7.83989e+06,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
650,135.708,-2.86159e-07,13420.6,1.78294e+06,-94.4928,-8798.14,0.0723364,769197,0.998858,0.897541,1,0.00010501,0.98008,0.004,1,0.0194435,222.052,0,20000,3.9986e+06,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
660,201.807,-4.13497e-07,10730.3,2.00378e+06,-175.113,-9685.07,3.78055,1.51889e+06,0.997577,0.877245,1,0.000286305,0.98008,0.004,1,0.0194435,400.517,0,20000,7.8396e+06,1,0,[ 10000 0 0 0 0 0 0 0 10000 ],26,1,[ 0 0 0 0 0 0 0 0 0 ]
670,536.827,-6.02059e-07,13420.6,6.91635e+06,-351.707,-8798.14,34.2712,2.97261e+06,0.994422,0.852294,1,0.000606973,0.9502,0.004,1,0.0471208,803.24,0,20000,1.53557e+07,4,0,[ 0 0 0 0 0 0 0 10000 10000 ],10,1,[ 0 0 0 0 0 0 0 0 0 ]
680,228.71,-4.06863e-07,13420.6,2.64193e+06,-184.946,-9685.07,0.0329861,1.67787e+06,0.997746,0.877245,1,0.000250587,0.98008,0.004,1,0.0194435,400.134,0,20000,7.83989e+06,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],30,1,[ 0 0 0 0 0 0 0 0 0 ]
690,134.206,-3.34261e-07,13420.6,1.78312e+06,-88.1327,-8798.14,0.0352883,766306,0.998974,0.897541,1,0.000103925,0.99004,0.004,1,0.00982096,200.157,0,20000,3.95994e+06,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
700,280.779,-1.53194e-07,13420.6,2.93925e+06,-204.061,-9003.64,0.00974606,1.61042e+06,0.996906,0.878882,1,0.000315523,0.97012,0.004,1,0.0288677,543.496,0,20000,9.76091e+06,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],29,1,[ 0 0 0 0 0 0 0 0 0 ]
710,3.479e-07,-3.99878e-07,1.36967e-05,3.44423e-12,-0.0874839,-1.13457,0.0358311,0.0340899,0.999999,0.999989,1,4.15632e-12,1,1,1,0,0.116523,0,0.996378,0.0390839,1,0,[ 0 0 0 0 0 0 0 0.39903 0.255762 ],15,1,[ 0 0 0 0 0 0 0 0 0 ]
720,234.211,-2.67028e-07,13420.6,2.74638e+06,-178.147,-9003.64,0,1.55299e+06,0.997763,0.878882,1,0.000246668,0.98008,0.004,1,0.0194435,400.147,0,20000,7.83988e+06,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],26,1,[ 0 0 0 0 0 0 0 0 0 ]
730,564.724,-7.66244e-08,13420.6,6.22096e+06,-447.954,-9685.07,0.205977,3.83504e+06,0.994305,0.877245,1,0.000620381,0.9502,0.004,1,0.0471208,1000.14,0,20000,1.89997e+07,2,0,[ 0 0 0 0 0 0 0 10000 10000 ],31,1,[ 0 0 0 0 0 0 0 0 0 ]
740,100.608,-5.70398e-07,10000.5,990015,-85.5976,-9003.64,454.569,805394,0.997908,0.878882,1,0.000219363,0.98008,0.004,1,0.0194435,245.411,0,20000,4.14358e+06,1,0,[ 0 10000 0 0 0 0 0 0 10000 ],24,1,[ 0 0 0 0 0 0 0 0 0 ]
750,242.468,-5.84303e-07,13420.6,2.89383e+06,-171.251,-8798.14,0.193952,1.35872e+06,0.997689,0.881053,1,0.000242032,0.97012,0.004,1,0.0288677,417.762,0,20000,7.85639e+06,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],29,1,[ 0 0 0 0 0 0 0 0 0 ]
760,509.922,-2.01502e-07,13420.6,6.29478e+06,-342.247,-8798.14,1.31552,2.81663e+06,0.995733,0.881053,1,0.00043821,0.96016,0.004,1,0.0380934,800.375,0,20000,1.53594e+07,3,0,[ 0 0 0 0 0 0 0 10000 10000 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
770,0.00069745,-4.00633e-07,0.069741,4.81516e-05,-0.238293,-13.7703,0.00507328,1.88944,0.999995,0.999618,1,1.44225e-09,1,1,1,0,0.575583,0,47.1448,21.9425,1,0,[ 0.00344575 0 0 0 0 0 0 17.5724 29.5689 ],16,1,[ 0 0 0 0 0 0 0 0 0 ]
780,731.703,-3.64645e-07,13420.6,8.58747e+06,-529.885,-9965.08,3.4582,4.42009e+06,0.993429,0.872473,1,0.000680858,0.94024,0.004,1,0.0559497,1200.74,0,20000,2.25582e+07,4,0,[ 0 0 0 0 0 0 0 10000 10000 ],10,1,[ 0 0 0 0 0 0 0 0 0 ]
790,461.158,-5.809e-07,13420.6,5.06095e+06,-388.737,-9965.08,17.7163,3.3539e+06,0.994284,0.872473,1,0.000570179,0.931669,0.004,1,0.0621987,864.591,0,20000,1.55997e+07,2,0,[ 0 0 0 0 0 0 0 10000 10000 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
800,159.503,-5.95938e-07,9472.12,1.29144e+06,-150.835,-9724.56,0.0314967,1.20757e+06,0.997804,0.8772,1,0.000238966,0.98008,0.004,1,0.0194435,365.651,0,20042.8,6.59862e+06,1,0,[ 42.646 0.115125 10000 0 0 0 0 0 10000 ],13,1,[ 0 0 0 0 0 0 0 0 0 ]
810,334.216,-3.76422e-07,13420.6,3.68963e+06,-268.197,-9003.64,0.0705923,2.32345e+06,0.996551,0.878882,1,0.000386474,0.97012,0.004,1,0.0288677,600.173,0,20000,1.16398e+07,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
820,134.206,-3.66938e-07,13420.6,1.78312e+06,-88.1222,-8798.14,0.176441,766308,0.998974,0.897541,1,0.000103925,0.99004,0.004,1,0.00982096,200.155,0,20000,3.95994e+06,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],20,1,[ 0 0 0 0 0 0 0 0 0 ]
830,134.206,-5.76655e-07,13420.6,1.78312e+06,-88.1116,-8798.14,0.0366168,766309,0.998974,0.897541,1,0.000103925,0.99004,0.004,1,0.00982096,200.148,0,20000,3.95994e+06,1,0,[ 0 0 0 0 0 0 0 10000 10000 ],22,1,[ 0 0 0 0 0 0 0 0 0 ]
