Diffusion,Seeding,Clear,Score
0.0,0.0,0.0,-0.012307189999999999
0.0,0.0,0.1,-0.012307189999999999
0.0,0.0,0.2,-0.012307189999999999
0.0,0.0,0.30000000000000004,-0.012307189999999999
0.0,0.0,0.4,-0.012307189999999999
0.0,0.0,0.5,-0.012307189999999999
0.0,0.0,0.6000000000000001,-0.012307189999999999
0.0,0.0,0.7000000000000001,-0.012307189999999999
0.0,0.0,0.8,-0.012307189999999999
0.0,0.0,0.9,-0.012307189999999999
0.0,0.0,1.0,-0.012307189999999999
0.0,0.01,0.0,0.0653417
0.0,0.01,0.1,-0.011795179999999999
0.0,0.01,0.2,-0.01195799
0.0,0.01,0.30000000000000004,-0.012274440000000001
0.0,0.01,0.4,-0.01235946
0.0,0.01,0.5,-0.01246806
0.0,0.01,0.6000000000000001,-0.012240749999999998
0.0,0.01,0.7000000000000001,-0.012128630000000001
0.0,0.01,0.8,-0.012307189999999999
0.0,0.01,0.9,-0.01217288
0.0,0.01,1.0,-0.012307189999999999
0.0,0.02,0.0,0.07538489999999999
0.0,0.02,0.1,-0.011987030000000003
0.0,0.02,0.2,-0.01273661
0.0,0.02,0.30000000000000004,-0.012022019999999998
0.0,0.02,0.4,-0.012208149999999997
0.0,0.02,0.5,-0.01270133
0.0,0.02,0.6000000000000001,-0.012240749999999998
0.0,0.02,0.7000000000000001,-0.01233992
0.0,0.02,0.8,-0.012307189999999999
0.0,0.02,0.9,-0.012307189999999999
0.0,0.02,1.0,-0.012127510000000003
0.0,0.03,0.0,0.07403789999999998
0.0,0.03,0.1,-0.011669290000000002
0.0,0.03,0.2,-0.01239517
0.0,0.03,0.30000000000000004,-0.012404500000000002
0.0,0.03,0.4,-0.012521909999999997
0.0,0.03,0.5,-0.012090780000000002
0.0,0.03,0.6000000000000001,-0.012106000000000006
0.0,0.03,0.7000000000000001,-0.012408660000000002
0.0,0.03,0.8,-0.012623579999999999
0.0,0.03,0.9,-0.01227095
0.0,0.03,1.0,-0.012442150000000003
0.0,0.04,0.0,0.07524969999999999
0.0,0.04,0.1,-0.010774
0.0,0.04,0.2,-0.01209303
0.0,0.04,0.30000000000000004,-0.01217042
0.0,0.04,0.4,-0.01269955
0.0,0.04,0.5,-0.012453130000000003
0.0,0.04,0.6000000000000001,-0.012019949999999998
0.0,0.04,0.7000000000000001,-0.012336199999999999
0.0,0.04,0.8,-0.012222779999999999
0.0,0.04,0.9,-0.01257198
0.0,0.04,1.0,-0.01210532
0.0,0.05,0.0,0.07430729999999999
0.0,0.05,0.1,-0.011947100000000002
0.0,0.05,0.2,-0.012257409999999996
0.0,0.05,0.30000000000000004,-0.012194299999999998
0.0,0.05,0.4,-0.01258726
0.0,0.05,0.5,-0.01188082
0.0,0.05,0.6000000000000001,-0.012080470000000003
0.0,0.05,0.7000000000000001,-0.01282621
0.0,0.05,0.8,-0.01230659
0.0,0.05,0.9,-0.012434470000000003
0.0,0.05,1.0,-0.012168299999999998
0.0,0.06,0.0,0.0745767
0.0,0.06,0.1,-0.011409699999999997
0.0,0.06,0.2,-0.011079100000000001
0.0,0.06,0.30000000000000004,-0.011194639999999999
0.0,0.06,0.4,-0.012034419999999997
0.0,0.06,0.5,-0.011249990000000001
0.0,0.06,0.6000000000000001,-0.01198188
0.0,0.06,0.7000000000000001,-0.011963370000000001
0.0,0.06,0.8,-0.012525440000000002
0.0,0.06,0.9,-0.01201948
0.0,0.06,1.0,-0.012069429999999999
0.0,0.07,0.0,0.07551910000000002
0.0,0.07,0.1,-0.011549300000000002
0.0,0.07,0.2,-0.011111140000000002
0.0,0.07,0.30000000000000004,-0.012641679999999999
0.0,0.07,0.4,-0.011926189999999998
0.0,0.07,0.5,-0.011971799999999998
0.0,0.07,0.6000000000000001,-0.012210430000000001
0.0,0.07,0.7000000000000001,-0.012090999999999998
0.0,0.07,0.8,-0.01226968
0.0,0.07,0.9,-0.01210155
0.0,0.07,1.0,-0.012443089999999999
0.0,0.08,0.0,0.07390260000000001
0.0,0.08,0.1,-0.0126534
0.0,0.08,0.2,-0.01046639
0.0,0.08,0.30000000000000004,-0.011573530000000002
0.0,0.08,0.4,-0.012808910000000001
0.0,0.08,0.5,-0.012304829999999998
0.0,0.08,0.6000000000000001,-0.012072010000000001
0.0,0.08,0.7000000000000001,-0.012288430000000001
0.0,0.08,0.8,-0.012547389999999997
0.0,0.08,0.9,-0.012016520000000003
0.0,0.08,1.0,-0.01210525
0.0,0.09,0.0,0.0747109
0.0,0.09,0.1,-0.0107813
0.0,0.09,0.2,-0.013415180000000002
0.0,0.09,0.30000000000000004,-0.01199883
0.0,0.09,0.4,-0.012470460000000003
0.0,0.09,0.5,-0.01062051
0.0,0.09,0.6000000000000001,-0.012349829999999997
0.0,0.09,0.7000000000000001,-0.012634820000000001
0.0,0.09,0.8,-0.012283350000000002
0.0,0.09,0.9,-0.01178515
0.0,0.09,1.0,-0.012237789999999998
0.0,0.1,0.0,0.0748461
0.0,0.1,0.1,-0.010982000000000002
0.0,0.1,0.2,-0.012425
0.0,0.1,0.30000000000000004,-0.01146801
0.0,0.1,0.4,-0.012555230000000004
0.0,0.1,0.5,-0.012643370000000004
0.0,0.1,0.6000000000000001,-0.01222188
0.0,0.1,0.7000000000000001,-0.01249328
0.0,0.1,0.8,-0.011936929999999997
0.0,0.1,0.9,-0.011921270000000001
0.0,0.1,1.0,-0.01198361
0.1,0.0,0.0,-0.012307189999999999
0.1,0.0,0.1,-0.012307189999999999
0.1,0.0,0.2,-0.012307189999999999
0.1,0.0,0.30000000000000004,-0.012307189999999999
0.1,0.0,0.4,-0.012307189999999999
0.1,0.0,0.5,-0.012307189999999999
0.1,0.0,0.6000000000000001,-0.012307189999999999
0.1,0.0,0.7000000000000001,-0.012307189999999999
0.1,0.0,0.8,-0.012307189999999999
0.1,0.0,0.9,-0.012307189999999999
0.1,0.0,1.0,-0.012307189999999999
0.1,0.01,0.0,0.06703400000000001
0.1,0.01,0.1,0.06703400000000001
0.1,0.01,0.2,0.08050269999999998
0.1,0.01,0.30000000000000004,0.08050269999999998
0.1,0.01,0.4,0.0004026799999999999
0.1,0.01,0.5,0.00067034
0.1,0.01,0.6000000000000001,-0.000157598
0.1,0.01,0.7000000000000001,-0.008711500000000004
0.1,0.01,0.8,-0.0122658
0.1,0.01,0.9,-0.01004815
0.1,0.01,1.0,-0.01223472
0.1,0.02,0.0,0.06703400000000001
0.1,0.02,0.1,0.06624100000000001
0.1,0.02,0.2,0.063976
0.1,0.02,0.30000000000000004,0.05938700000000001
0.1,0.02,0.4,0.08050269999999998
0.1,0.02,0.5,0.0026813699999999998
0.1,0.02,0.6000000000000001,-1.16044e-12
0.1,0.02,0.7000000000000001,-0.0045433
0.1,0.02,0.8,-7.8799e-05
0.1,0.02,0.9,-0.0102987
0.1,0.02,1.0,-0.01092073
0.1,0.03,0.0,0.06703400000000001
0.1,0.03,0.1,0.06703400000000001
0.1,0.03,0.2,0.07957439999999999
