Time,mean_Growth_Rate,min_Growth_Rate,max_Growth_Rate,variance_Growth_Rate,mean_Synergy,min_Synergy,max_Synergy,variance_Synergy,mean_Heredity,min_Heredity,max_Heredity,variance_Heredity,mean_Invasion_Ability,min_Invasion_Ability,max_Invasion_Ability,variance_Invasion_Ability,mean_Biomass,min_Biomass,max_Biomass,variance_Biomass,fittest_count,fittest_heredity,fittestCommunity,dominant_count,dominant_heredity,dominantCommunity
210,150.578,-3.75021e-06,15057.8,2.2447e+06,-216.503,-21614.1,0.00534462,4.62482e+06,0.998993,0.899473,1,0.000100044,0.99004,0.004,1,0.00982096,200.145,0,20000,3.95994e+06,1,0,[ 0 0 0 0 0 10000 0 0 10000 ],11,1,[ 0 0 0 0 0 0 0 0 0 ]
220,346.406,-3.54291e-07,17320.3,5.87985e+06,-1046.33,-52291.4,0.220016,5.35929e+07,0.998044,0.902299,1,0.000187083,0.98008,0.004,1,0.0194435,400.181,0,20000,7.83985e+06,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],16,1,[ 0 0 0 0 0 0 0 0 0 ]
230,323.886,-5.69178e-06,17320.3,5.1624e+06,-744.394,-52291.4,0.296297,3.14637e+07,0.997864,0.899473,1,0.000194249,0.97012,0.004,1,0.0288677,405.655,0,20000,7.83844e+06,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],26,1,[ 0 0 0 0 0 0 0 0 0 ]
240,324.918,-2.50769e-07,17320.3,5.16186e+06,-755.362,-52291.4,0.27627,3.147e+07,0.997922,0.899473,1,0.000193076,0.97012,0.004,1,0.0288677,418.211,0,20000,7.85759e+06,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
250,814.139,-5.67486e-06,31456.1,1.7558e+07,-2191.27,-57690.3,0.219153,1.15348e+08,0.995658,0.861692,1,0.00046389,0.96016,0.004,1,0.0380934,900.194,0,30000,2.01897e+07,1,0,[ 0 10000 0 0 0 10000 0 0 10000 ],20,1,[ 0 0 0 0 0 0 0 0 0 ]
260,509.593,-2.5397e-07,17320.3,8.40317e+06,-1623.2,-54554.4,0.220016,8.19132e+07,0.995943,0.888889,1,0.000395902,0.96016,0.004,1,0.0380934,700.246,0,20000,1.25097e+07,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
270,673.518,-2.76466e-07,17011,1.08906e+07,-910.878,-54554.4,0.0550039,3.33502e+07,0.996059,0.901006,1,0.000371012,0.96016,0.004,1,0.0380934,801.037,0,20000,1.53584e+07,3,0,[ 10000 0 0 0 10000 0 0 0 0 ],22,1,[ 0 0 0 0 0 0 0 0 0 ]
280,881.003,-8.70236e-07,17320.3,1.35887e+07,-2503.69,-54554.4,0.0534968,1.15424e+08,0.994671,0.901006,1,0.000471767,0.94024,0.004,1,0.0559497,1093.96,0,20000,1.96834e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
290,9.88998e-08,-2.74854e-07,6.66553e-06,4.86833e-13,-0.520352,-6.5383,0.0696362,1.29022,0.999998,0.999986,1,9.54552e-12,1,1,1,0,0.161141,0,1.28827,0.0811038,1,0,[ 0 0.381114 4.40159e-05 0 5.95951e-07 5.24214e-06 4.52609e-07 4.36092e-05 0.107282 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
300,503.406,-2.77445e-07,17011,8.19705e+06,-788.511,-54554.4,0.386149,3.20855e+07,0.997047,0.901006,1,0.00028164,0.97012,0.004,1,0.0288677,600.138,0,20000,1.16398e+07,2,0,[ 10000 0 0 0 10000 0 0 0 0 ],29,1,[ 0 0 0 0 0 0 0 0 0 ]
310,1132.23,-3.89913e-06,31456.1,2.20412e+07,-2177,-57690.3,0.0550039,9.40462e+07,0.993669,0.861692,1,0.000640417,0.94024,0.004,1,0.0559497,1300.26,0,30000,2.73093e+07,1,0,[ 0 10000 0 0 0 10000 0 0 10000 ],15,1,[ 0 0 0 0 0 0 0 0 0 ]
320,506.5,-3.25233e-07,17320.3,8.30012e+06,-1190.26,-54554.4,0.091652,5.71617e+07,0.99705,0.901006,1,0.000280933,0.97012,0.004,1,0.0288677,600.187,0,20000,1.16398e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],13,1,[ 0 0 0 0 0 0 0 0 0 ]
330,864.422,-5.5598e-07,17320.3,1.36126e+07,-2831.14,-54554.4,0.342596,1.36447e+08,0.994779,0.901006,1,0.000464466,0.94024,0.004,1,0.0559497,1065.66,0,20000,1.92902e+07,3,0,[ 0 0 0 0 10000 0 10000 0 0 ],11,1,[ 0 0 0 0 0 0 0 0 0 ]
340,336.669,-1.03196e-06,17320.3,5.54959e+06,-1097.03,-54554.4,0.0550039,5.59439e+07,0.997979,0.901006,1,0.000189507,0.96016,0.004,1,0.0380934,411.235,0,20000,7.83732e+06,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
350,496.484,-1.65691e-07,17011,7.97326e+06,-1212.84,-54554.4,0.00525062,5.95254e+07,0.997038,0.901006,1,0.000283403,0.97012,0.004,1,0.0288677,600.149,0,20000,1.16398e+07,1,0,[ 10000 0 0 0 10000 0 0 0 0 ],22,1,[ 0 0 0 0 0 0 0 0 0 ]
360,1157.16,-1.35531e-07,17320.3,1.78584e+07,-3070.09,-54554.4,0.00914073,1.39055e+08,0.99309,0.899473,1,0.000634177,0.93028,0.004,1,0.0645802,1400.21,0,20000,2.60394e+07,4,0,[ 0 0 0 0 10000 0 10000 0 0 ],20,1,[ 0 0 0 0 0 0 0 0 0 ]
370,159.054,-2.93061e-07,14345.3,2.0569e+06,-345.941,-24542,0.220016,6.87329e+06,0.999321,0.960407,1,2.26103e-05,0.971747,0.004,1,0.0259865,271.995,0,20444.6,4.53885e+06,1,0,[ 0 0 444.595 0 0 10000 0 0 10000 ],13,1,[ 0 0 0 0 0 0 0 0 0 ]
380,486.968,-2.96982e-07,17320.3,7.69317e+06,-1285.16,-54554.4,0.337158,6.01258e+07,0.997025,0.899473,1,0.000285662,0.97012,0.004,1,0.0288677,600.254,0,20000,1.16397e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
390,1016.09,-5.10775e-07,17320.3,1.61871e+07,-2782.1,-54554.4,0.0550039,1.35288e+08,0.994106,0.901006,1,0.000543796,0.94024,0.004,1,0.0559497,1200.32,0,20000,2.25592e+07,3,0,[ 0 0 0 0 10000 0 10000 0 0 ],7,1,[ 0 0 0 0 0 0 0 0 0 ]
400,487.764,-9.58609e-07,31456.1,1.26569e+07,-1100.55,-57690.3,0.0670971,5.94144e+07,0.997635,0.861692,1,0.000281151,0.98008,0.004,1,0.0194435,500.507,0,30000,1.27495e+07,1,0,[ 0 10000 0 0 0 10000 0 0 10000 ],13,1,[ 0 0 0 0 0 0 0 0 0 ]
410,994.212,-2.09186e-07,17011,1.55168e+07,-1248.75,-54554.4,0.0825059,3.8765e+07,0.994071,0.899473,1,0.000548635,0.931907,0.004,1,0.0618287,1201.68,0,20000,2.25562e+07,4,0,[ 10000 0 0 0 10000 0 0 0 0 ],15,1,[ 0 0 0 0 0 0 0 0 0 ]
420,516.515,-3.02482e-07,17320.3,8.62678e+06,-1167.56,-52291.4,0.0550039,5.47972e+07,0.997064,0.901928,1,0.000278468,0.97012,0.004,1,0.0288677,600.13,0,20000,1.16398e+07,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],31,1,[ 0 0 0 0 0 0 0 0 0 ]
430,1691.31,-1.44659e-07,31456.1,3.06969e+07,-4799.05,-57690.3,0.0275066,2.31445e+08,0.990693,0.861692,1,0.000871723,0.9004,0.004,1,0.0892814,1918.16,0,30000,3.73531e+07,1,0,[ 0 10000 0 0 0 10000 0 0 10000 ],10,1,[ 0 0 0 0 0 0 0 0 0 ]
440,0.00489584,-1.91582e-06,0.489583,0.00237295,-32.4057,-3135.89,0.206213,97332,0.998879,0.888889,1,0.000122207,0.99004,0.004,1,0.00982096,101.238,0,10000,989866,1,0,[ 53.3707 0 0 0 53.9256 0 0 3.26413e-23 0 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
450,173.253,-1.94894e-07,17320.3,2.96991e+06,-533.734,-52291.4,0,2.707e+07,0.998478,0.902299,1,0.000122676,0.98008,0.004,1,0.0194435,203.7,0,20000,3.9598e+06,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
460,1329.57,-1.55042e-07,17320.3,2.03396e+07,-3171.28,-54554.4,0.00891129,1.36641e+08,0.992062,0.901006,1,0.000696046,0.91036,0.004,1,0.0812461,1620.41,0,20000,2.89341e+07,4,0,[ 0 0 0 0 10000 0 10000 0 0 ],20,1,[ 0 0 0 0 0 0 0 0 0 ]
470,672.781,-5.45252e-06,17320.3,1.08732e+07,-2137.16,-54554.4,0.00337977,1.09644e+08,0.996065,0.901006,1,0.000371422,0.96016,0.004,1,0.0380934,800.105,0,20000,1.53598e+07,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],20,1,[ 0 0 0 0 0 0 0 0 0 ]
480,849.812,-4.16949e-07,17320.3,1.37281e+07,-1838.31,-54554.4,0,8.4017e+07,0.99496,0.901006,1,0.000457617,0.94024,0.004,1,0.0559497,1012.12,0,20000,1.89898e+07,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],13,1,[ 0 0 0 0 0 0 0 0 0 ]
490,1481.23,-1.56795e-06,31456.1,2.71877e+07,-3574.93,-57690.3,0.0391558,1.68201e+08,0.991714,0.861692,1,0.000802236,0.92032,0.004,1,0.0730124,1700.69,0,30000,3.41077e+07,1,0,[ 0 10000 0 0 0 10000 0 0 10000 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
500,996.561,-4.46049e-07,17320.3,1.56e+07,-2876.31,-54554.4,0,1.37954e+08,0.994082,0.899473,1,0.000548401,0.94024,0.004,1,0.0559497,1200.13,0,20000,2.25597e+07,3,0,[ 0 0 0 0 10000 0 10000 0 0 ],15,1,[ 0 0 0 0 0 0 0 0 0 ]
510,348.703,-1.18094e-07,17320.3,5.87878e+06,-1060.37,-52291.4,0.0181727,5.3583e+07,0.997943,0.902299,1,0.000187697,0.97012,0.004,1,0.0288677,423.406,0,20000,7.87475e+06,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
520,382.376,-1.33798e-07,17320.3,5.98302e+06,-1284.56,-52291.4,0.000105751,5.87084e+07,0.997639,0.902299,1,0.000201743,0.97012,0.004,1,0.0288677,491.306,0,20000,8.58934e+06,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],24,1,[ 0 0 0 0 0 0 0 0 0 ]
530,465.139,-1.81461e-06,31456.1,1.19459e+07,-794.482,-57690.3,0.0378152,3.73223e+07,0.997607,0.861692,1,0.000286623,0.98008,0.004,1,0.0194435,500.51,0,30000,1.27495e+07,1,0,[ 0 10000 0 0 0 10000 0 0 10000 ],20,1,[ 0 0 0 0 0 0 0 0 0 ]
540,835.968,-3.69736e-07,17320.3,1.329e+07,-2682.78,-54554.4,0.220016,1.36776e+08,0.995075,0.901006,1,0.000460651,0.9502,0.004,1,0.0471208,1000.09,0,20000,1.89998e+07,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],12,1,[ 0 0 0 0 0 0 0 0 0 ]
550,1.52084,-1.78371e-07,152.084,228.982,-18.7829,-1828.42,0.0320202,33080.4,0.999891,0.989303,1,1.13256e-06,0.99004,0.004,1,0.00982096,21.0106,0,2084.81,43022.9,1,0,[ 0 0 0 0 0 1319.18 0 0 765.626 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
560,996.561,-1.6892e-07,17320.3,1.56e+07,-2907.66,-54554.4,0.0595489,1.37871e+08,0.992972,0.888889,1,0.000657475,0.93028,0.004,1,0.0645802,1300.11,0,20000,2.33097e+07,3,0,[ 0 0 0 0 10000 0 10000 0 0 ],20,1,[ 0 0 0 0 0 0 0 0 0 ]
570,651.219,-5.18348e-07,17320.3,1.01694e+07,-1843.62,-54554.4,0.220016,8.81573e+07,0.995941,0.899473,1,0.00037693,0.9502,0.004,1,0.0471208,816.001,0,20000,1.53591e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
580,477.748,-6.4316e-07,31456.1,1.23296e+07,-1122.77,-57690.3,0.394635,6.1783e+07,0.997625,0.861692,1,0.000283649,0.98008,0.004,1,0.0194435,500.165,0,30000,1.27498e+07,1,0,[ 0 10000 0 0 0 10000 0 0 10000 ],22,1,[ 0 0 0 0 0 0 0 0 0 ]
590,544.367,-1.10903e-06,17320.3,8.17087e+06,-1799.78,-54554.4,0.000322289,8.51759e+07,0.994687,0.876106,1,0.000494803,0.93028,0.004,1,0.0645802,793.954,0,20000,1.33562e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],11,1,[ 0 0 0 0 0 0 0 0 0 ]
600,618.667,-1.08263e-07,16318.7,9.19685e+06,-1206.01,-54554.4,0.0550039,4.28381e+07,0.996273,0.866188,1,0.000379658,0.96016,0.004,1,0.0380934,803.308,0,20247.4,1.54837e+07,1,0,[ 0 10000 0 0 0 0 0 0 10000 ],22,1,[ 0 0 0 0 0 0 0 0 0 ]
610,831.844,-4.32926e-07,34228.1,1.90127e+07,-2137.96,-54554.4,0.0550039,1.09806e+08,0.995675,0.864609,1,0.000458596,0.96016,0.004,1,0.0380934,900.143,0,30000,2.01897e+07,1,0,[ 10000 0 0 0 10000 0 10000 0 0 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
620,678.511,-1.71835e-07,17320.3,1.08688e+07,-2249.45,-54554.4,0,1.1041e+08,0.995884,0.901006,1,0.000373218,0.9502,0.004,1,0.0471208,838.564,0,20000,1.54444e+07,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],20,1,[ 0 0 0 0 0 0 0 0 0 ]
630,150.578,-4.47397e-07,15057.8,2.2447e+06,-216.798,-21614.1,0.220016,4.62469e+06,0.998991,0.899473,1,0.00010004,0.99004,0.004,1,0.00982096,200.376,0,20000,3.95985e+06,1,0,[ 0 0 0 0 0 10000 0 0 10000 ],26,1,[ 0 0 0 0 0 0 0 0 0 ]
640,662.766,-3.33781e-07,17320.3,1.05497e+07,-2161.22,-54554.4,0.206213,1.11959e+08,0.996048,0.901006,1,0.000373833,0.96016,0.004,1,0.0380934,800.623,0,20000,1.5359e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],25,1,[ 0 0 0 0 0 0 0 0 0 ]
650,499.578,-3.30568e-07,17320.3,8.07637e+06,-1614.49,-54554.4,0.220016,8.4261e+07,0.997041,0.901006,1,0.000282697,0.97012,0.004,1,0.0288677,600.204,0,20000,1.16398e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
660,326.375,-2.02014e-07,16318.7,5.21951e+06,-1091.73,-54554.4,0.220016,5.83319e+07,0.998018,0.901006,1,0.00019207,0.98008,0.004,1,0.0194435,400.194,0,20000,7.83984e+06,2,0,[ 0 10000 0 0 0 0 0 0 10000 ],22,1,[ 0 0 0 0 0 0 0 0 0 ]
670,323.781,-2.36134e-07,17320.3,5.16246e+06,-762.095,-52291.4,0.220016,3.14862e+07,0.997212,0.899473,1,0.000253303,0.97012,0.004,1,0.0288677,472.506,0,20000,8.2997e+06,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
680,1663.16,-1.6317e-07,17320.3,2.49406e+07,-4210.12,-54554.4,0,1.90971e+08,0.990141,0.899473,1,0.000874576,0.9004,0.004,1,0.0892814,2000.15,0,20000,3.59994e+07,3,0,[ 0 0 0 0 10000 0 10000 0 0 ],28,1,[ 0 0 0 0 0 0 0 0 0 ]
690,507.839,-4.28898e-06,17320.3,8.07487e+06,-1750.62,-54554.4,0.0386804,8.56074e+07,0.996809,0.901006,1,0.000286356,0.96016,0.004,1,0.0380934,647.123,0,20000,1.17939e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],12,1,[ 0 0 0 0 0 0 0 0 0 ]
700,313.792,-5.04721e-07,16318.7,4.83192e+06,-770.58,-54554.4,0.220016,3.38457e+07,0.99784,0.901006,1,0.00016864,0.97012,0.004,1,0.0288677,403.065,0,20000,7.83823e+06,1,0,[ 0 10000 0 0 0 0 0 0 10000 ],15,1,[ 0 0 0 0 0 0 0 0 0 ]
710,336.39,-6.90209e-06,17320.3,5.54978e+06,-1069.05,-54554.4,0.336606,5.59629e+07,0.998031,0.901006,1,0.000189576,0.98008,0.004,1,0.0194435,400.184,0,20000,7.83985e+06,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
720,814.139,-2.97619e-07,31456.1,1.7558e+07,-2191.39,-57690.3,0,1.15347e+08,0.995659,0.861692,1,0.000463894,0.96016,0.004,1,0.0380934,900.142,0,30000,2.01897e+07,1,0,[ 0 10000 0 0 0 10000 0 0 10000 ],24,1,[ 0 0 0 0 0 0 0 0 0 ]
730,320.688,-4.63612e-07,17011,5.05826e+06,-718.179,-37955.8,0.000470004,2.00351e+07,0.996899,0.888889,1,0.000311081,0.97012,0.004,1,0.0288677,500.322,0,20000,8.74968e+06,1,0,[ 10000 0 0 0 10000 0 0 0 0 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
740,657.078,-8.70277e-08,17320.3,1.03923e+07,-1406.31,-54554.4,0.150232,6.12724e+07,0.996045,0.899473,1,0.000375053,0.96016,0.004,1,0.0380934,800.147,0,20000,1.53598e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
750,322.148,-3.35779e-07,16318.7,4.83361e+06,-816.444,-54554.4,0.0550039,3.40078e+07,0.997198,0.899473,1,0.000254639,0.961787,0.004,1,0.0352447,452.269,0,20000,8.04788e+06,1,0,[ 0 10000 0 0 0 0 0 0 10000 ],15,1,[ 0 0 0 0 0 0 0 0 0 ]
760,509.593,-1.40415e-07,17320.3,8.40317e+06,-1591.65,-54554.4,0,8.19162e+07,0.997055,0.901006,1,0.000280233,0.97012,0.004,1,0.0288677,600.118,0,20000,1.16399e+07,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],13,1,[ 0 0 0 0 0 0 0 0 0 ]
770,670.187,-3.04031e-07,17320.3,1.0818e+07,-1785.19,-52291.4,0.0103132,8.35164e+07,0.996063,0.899473,1,0.000371918,0.96016,0.004,1,0.0380934,800.093,0,20000,1.53599e+07,3,0,[ 0 0 0 0 10000 0 10000 0 0 ],28,1,[ 0 0 0 0 0 0 0 0 0 ]
780,163.187,-2.68565e-06,16318.7,2.63638e+06,-545.989,-54554.4,0.027502,2.94638e+07,0.999008,0.901006,1,9.70157e-05,0.99004,0.004,1,0.00982096,200.159,0,20000,3.95994e+06,1,0,[ 0 10000 0 0 0 0 0 0 10000 ],12,1,[ 0 0 0 0 0 0 0 0 0 ]
790,509.593,-1.8015e-07,17320.3,8.40317e+06,-1591.69,-54554.4,0,8.19161e+07,0.997055,0.901006,1,0.000280233,0.97012,0.004,1,0.0288677,600.114,0,20000,1.16399e+07,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
800,657.873,-1.80425e-07,31456.1,1.53557e+07,-1221.76,-57690.3,0.00220726,6.06056e+07,0.996657,0.861692,1,0.000371752,0.97012,0.004,1,0.0288677,700.162,0,30000,1.65098e+07,1,0,[ 0 10000 0 0 0 10000 0 0 10000 ],20,1,[ 0 0 0 0 0 0 0 0 0 ]
810,842.89,-3.50054e-07,17320.3,1.35091e+07,-2258.59,-54554.4,0.0103132,1.10583e+08,0.995084,0.901006,1,0.000458922,0.9502,0.004,1,0.0471208,1000.11,0,20000,1.89998e+07,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],13,1,[ 0 0 0 0 0 0 0 0 0 ]
820,326.375,-5.0195e-07,16318.7,5.21951e+06,-1091.65,-54554.4,0.220016,5.8332e+07,0.998018,0.901006,1,0.00019207,0.98008,0.004,1,0.0194435,400.181,0,20000,7.83986e+06,2,0,[ 0 10000 0 0 0 0 0 0 10000 ],24,1,[ 0 0 0 0 0 0 0 0 0 ]
