Diffusion,Seeding,Clear,Score
0.0,0.0,0.0,0.2741097
0.0,0.0,0.1,0.2741097
0.0,0.0,0.2,0.2741097
0.0,0.0,0.30000000000000004,0.2741097
0.0,0.0,0.4,0.2741097
0.0,0.0,0.5,0.2741097
0.0,0.0,0.6000000000000001,0.2741097
0.0,0.0,0.7000000000000001,0.2741097
0.0,0.0,0.8,0.2741097
0.0,0.0,0.9,0.2741097
0.0,0.0,1.0,0.2741097
0.0,0.01,0.0,-0.060955
0.0,0.01,0.1,0.2433979
0.0,0.01,0.2,0.2601483
0.0,0.01,0.30000000000000004,0.2656253
0.0,0.01,0.4,0.2658989
0.0,0.01,0.5,0.2658353
0.0,0.01,0.6000000000000001,0.2713896
0.0,0.01,0.7000000000000001,0.2684832
0.0,0.01,0.8,0.2741097
0.0,0.01,0.9,0.2713935
0.0,0.01,1.0,0.2741097
0.0,0.02,0.0,-0.05640340000000001
0.0,0.02,0.1,0.23178159999999998
0.0,0.02,0.2,0.2437659
0.0,0.02,0.30000000000000004,0.2632347
0.0,0.02,0.4,0.25989190000000006
0.0,0.02,0.5,0.26033029999999996
0.0,0.02,0.6000000000000001,0.2713896
0.0,0.02,0.7000000000000001,0.2652722
0.0,0.02,0.8,0.2741097
0.0,0.02,0.9,0.2741097
0.0,0.02,1.0,0.26842530000000003
0.0,0.03,0.0,-0.06011180000000001
0.0,0.03,0.1,0.20619159999999997
0.0,0.03,0.2,0.24842780000000003
0.0,0.03,0.30000000000000004,0.24851879999999998
0.0,0.03,0.4,0.24656970000000006
0.0,0.03,0.5,0.25752879999999995
0.0,0.03,0.6000000000000001,0.26020360000000003
0.0,0.03,0.7000000000000001,0.26834159999999996
0.0,0.03,0.8,0.2599355
0.0,0.03,0.9,0.2600783
0.0,0.03,1.0,0.26582510000000004
0.0,0.04,0.0,-0.056774300000000014
0.0,0.04,0.1,0.1951777
0.0,0.04,0.2,0.23176110000000003
0.0,0.04,0.30000000000000004,0.24077149999999997
0.0,0.04,0.4,0.24143999999999996
0.0,0.04,0.5,0.2656496
0.0,0.04,0.6000000000000001,0.25753879999999996
0.0,0.04,0.7000000000000001,0.2601965
0.0,0.04,0.8,0.26866999999999996
0.0,0.04,0.9,0.25714459999999995
0.0,0.04,1.0,0.2686155
0.0,0.05,0.0,-0.059370099999999995
0.0,0.05,0.1,0.1541558
0.0,0.05,0.2,0.2219604
0.0,0.05,0.30000000000000004,0.22978110000000002
0.0,0.05,0.4,0.2518188
0.0,0.05,0.5,0.24896220000000002
0.0,0.05,0.6000000000000001,0.2463181
0.0,0.05,0.7000000000000001,0.24882770000000004
0.0,0.05,0.8,0.26296119999999995
