Time,mean_Growth_Rate,min_Growth_Rate,max_Growth_Rate,variance_Growth_Rate,mean_Synergy,min_Synergy,max_Synergy,variance_Synergy,mean_Heredity,min_Heredity,max_Heredity,variance_Heredity,mean_Invasion_Ability,min_Invasion_Ability,max_Invasion_Ability,variance_Invasion_Ability,mean_Biomass,min_Biomass,max_Biomass,variance_Biomass,fittest_count,fittest_heredity,fittestCommunity,dominant_count,dominant_heredity,dominantCommunity
100,519.609,-1.32453e-07,17320.3,8.72977e+06,-1569.09,-52291.4,0.390974,7.95696e+07,0.997067,0.902299,1,0.000277762,0.97012,0.004,1,0.0288677,600.152,0,20000,1.16398e+07,3,0,[ 0 0 0 0 10000 0 10000 0 0 ],26,1,[ 0 0 0 0 0 0 0 0 0 ]
110,519.609,-5.84971e-07,17320.3,8.72977e+06,-1569.18,-52291.4,0.013751,7.95693e+07,0.997068,0.902299,1,0.000277764,0.97012,0.004,1,0.0288677,600.129,0,20000,1.16398e+07,3,0,[ 0 0 0 0 10000 0 10000 0 0 ],35,1,[ 0 0 0 0 0 0 0 0 0 ]
120,471.266,-4.06514e-07,17011,7.20639e+06,-554.003,-21614.1,0.220016,1.05091e+07,0.997007,0.899473,1,0.00028934,0.97012,0.004,1,0.0288677,600.134,0,20000,1.16398e+07,1,0,[ 10000 0 0 0 10000 0 0 0 0 ],16,1,[ 0 0 0 0 0 0 0 0 0 ]
130,564.463,-1.21549e-06,17320.3,8.88232e+06,-1811.11,-52291.4,0.0550039,8.45521e+07,0.996656,0.902299,1,0.000291727,0.96016,0.004,1,0.0380934,710.671,0,20000,1.27007e+07,3,0,[ 0 0 0 0 10000 0 10000 0 0 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
140,476.953,-3.41261e-07,16318.7,7.36592e+06,-1307.6,-54554.4,0.000322289,6.24856e+07,0.997013,0.899473,1,0.000288136,0.97012,0.004,1,0.0288677,600.135,0,20000,1.16398e+07,2,0,[ 0 10000 0 0 0 0 0 0 10000 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
150,835.968,-1.67552e-07,17320.3,1.329e+07,-2682.94,-54554.4,0.233767,1.36775e+08,0.995074,0.901006,1,0.000460642,0.9502,0.004,1,0.0471208,1000.19,0,20000,1.89996e+07,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
160,669.687,-3.29794e-07,17320.3,1.07712e+07,-1736.27,-54554.4,0.343469,8.53256e+07,0.99606,0.901006,1,0.000372107,0.96016,0.004,1,0.0380934,800.281,0,20000,1.53596e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
170,483.875,-3.70047e-06,17011,7.58998e+06,-883.606,-54554.4,0.0644536,3.51255e+07,0.997022,0.899473,1,0.000286369,0.97012,0.004,1,0.0288677,600.192,0,20000,1.16398e+07,1,0,[ 10000 0 0 0 10000 0 0 0 0 ],14,1,[ 0 0 0 0 0 0 0 0 0 ]
180,150.578,-5.59869e-06,15057.8,2.2447e+06,-248.472,-21614.1,0.0550039,4.7083e+06,0.997879,0.888889,1,0.000220017,0.98008,0.004,1,0.0194435,300.507,0,20000,4.9097e+06,1,0,[ 0 0 0 0 0 10000 0 0 10000 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
190,839.797,-3.29432e-07,17320.3,1.34081e+07,-1857.13,-54554.4,0.0550039,8.6364e+07,0.99508,0.901006,1,0.000459605,0.9502,0.004,1,0.0471208,1000.17,0,20000,1.89997e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
200,682.796,-3.36654e-07,17320.3,1.11966e+07,-2114.56,-54554.4,0.0550039,1.07322e+08,0.996078,0.901006,1,0.000368977,0.96016,0.004,1,0.0380934,800.121,0,20000,1.53598e+07,3,0,[ 0 0 0 0 10000 0 10000 0 0 ],27,1,[ 0 0 0 0 0 0 0 0 0 ]
210,515.587,-3.19707e-07,34228.1,1.44497e+07,-1071.91,-52291.4,0.0210575,5.14071e+07,0.996484,0.864609,1,0.00039033,0.96016,0.004,1,0.0380934,605.743,0,30000,1.36357e+07,1,0,[ 10000 0 0 0 10000 0 10000 0 0 ],14,1,[ 0 0 0 0 0 0 0 0 0 ]
220,825.953,-2.98319e-07,17320.3,1.29698e+07,-2705.49,-54554.4,0.219411,1.39072e+08,0.995062,0.901006,1,0.000463064,0.9502,0.004,1,0.0471208,1000.14,0,20000,1.89997e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
230,983.591,-5.75922e-07,17320.3,1.49544e+07,-3002.59,-54554.4,0.220016,1.42256e+08,0.993123,0.899473,1,0.000574503,0.9004,0.004,1,0.0892814,1289.03,0,20000,2.26409e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],15,1,[ 0 0 0 0 0 0 0 0 0 ]
240,504.266,-3.40362e-06,34107.9,1.40422e+07,-1078.3,-54554.4,0.220016,5.69304e+07,0.997112,0.810356,1,0.000449306,0.98008,0.004,1,0.0194435,600.184,0,40000,1.96398e+07,1,0,[ 10000 0 0 0 10000 10000 10000 0 0 ],20,1,[ 0 0 0 0 0 0 0 0 0 ]
250,682.796,-1.89783e-06,17320.3,1.11966e+07,-2114.95,-54554.4,0.00343775,1.0732e+08,0.996077,0.901006,1,0.000368971,0.96016,0.004,1,0.0380934,800.251,0,20000,1.53596e+07,3,0,[ 0 0 0 0 10000 0 10000 0 0 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
260,1009.91,-1.29446e-07,17320.3,1.59872e+07,-1978.43,-54554.4,0.013751,8.73714e+07,0.9941,0.901006,1,0.00054518,0.94024,0.004,1,0.0559497,1200.11,0,20000,2.25597e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],25,1,[ 0 0 0 0 0 0 0 0 0 ]
270,150.578,-1.87846e-07,15057.8,2.2447e+06,-216.523,-21614.1,0.223238,4.62481e+06,0.998993,0.899473,1,0.000100044,0.99004,0.004,1,0.00982096,200.156,0,20000,3.95994e+06,1,0,[ 0 0 0 0 0 10000 0 0 10000 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
280,163.187,-3.55039e-06,16318.7,2.63638e+06,-548.881,-54554.4,0.220016,2.94614e+07,0.998907,0.901006,1,9.78295e-05,0.98008,0.004,1,0.0194435,209.286,0,20000,3.9645e+06,1,0,[ 0 10000 0 0 0 0 0 0 10000 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
290,1176.69,-4.40487e-07,17320.3,1.84392e+07,-3006.45,-54554.4,0.0010743,1.36341e+08,0.992616,0.888889,1,0.000660356,0.92032,0.004,1,0.0730124,1500.16,0,20000,2.67495e+07,4,0,[ 0 0 0 0 10000 0 10000 0 0 ],14,1,[ 0 0 0 0 0 0 0 0 0 ]
300,526.005,-3.33246e-07,17320.3,8.62589e+06,-1311.67,-52291.4,0.339087,5.65234e+07,0.996818,0.901928,1,0.000283008,0.96016,0.004,1,0.0380934,649.532,0,20000,1.18224e+07,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
310,509.593,-1.57699e-07,17320.3,8.40317e+06,-1592.23,-54554.4,0.340149,8.19144e+07,0.997053,0.901006,1,0.000280223,0.97012,0.004,1,0.0288677,600.313,0,20000,1.16396e+07,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
320,650.156,-6.80335e-07,17320.3,1.01706e+07,-1830.52,-54554.4,0.341523,8.81885e+07,0.996036,0.899473,1,0.000376799,0.96016,0.004,1,0.0380934,800.148,0,20000,1.53598e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],31,1,[ 0 0 0 0 0 0 0 0 0 ]
330,493.89,-1.39372e-07,17320.3,7.9171e+06,-860.874,-52291.4,0.220016,3.27471e+07,0.997035,0.899473,1,0.000283901,0.97012,0.004,1,0.0288677,600.186,0,20000,1.16398e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],13,1,[ 0 0 0 0 0 0 0 0 0 ]
340,323.798,-2.04427e-07,17320.3,5.16245e+06,-741.618,-52291.4,0.0529851,3.1466e+07,0.997998,0.899473,1,0.000192537,0.97012,0.004,1,0.0288677,402.398,0,20000,7.83859e+06,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],25,1,[ 0 0 0 0 0 0 0 0 0 ]
350,347.111,-8.49393e-07,17320.3,5.87941e+06,-1064.97,-52291.4,0.220016,5.35881e+07,0.997985,0.902299,1,0.000187196,0.97012,0.004,1,0.0288677,413.026,0,20000,7.8459e+06,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],13,1,[ 0 0 0 0 0 0 0 0 0 ]
360,489.562,-3.74814e-06,16318.7,7.74937e+06,-1637.07,-54554.4,0.0363132,8.66056e+07,0.997028,0.901006,1,0.000285166,0.97012,0.004,1,0.0288677,600.175,0,20000,1.16398e+07,3,0,[ 0 10000 0 0 0 0 0 0 10000 ],20,1,[ 0 0 0 0 0 0 0 0 0 ]
370,340.219,-3.45655e-07,17011,5.6717e+06,-243.297,-12135.4,0.336655,2.88617e+06,0.998037,0.901928,1,0.000188506,0.98008,0.004,1,0.0194435,400.206,0,20000,7.83984e+06,2,0,[ 10000 0 0 0 10000 0 0 0 0 ],20,1,[ 0 0 0 0 0 0 0 0 0 ]
380,493.89,-2.07113e-07,17320.3,7.9171e+06,-860.819,-52291.4,0.233767,3.27472e+07,0.997035,0.899473,1,0.000283903,0.97012,0.004,1,0.0288677,600.157,0,20000,1.16398e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
390,150.578,-1.92331e-07,15057.8,2.2447e+06,-216.729,-21614.1,0.220016,4.62472e+06,0.998992,0.899473,1,0.000100043,0.99004,0.004,1,0.00982096,200.223,0,20000,3.95991e+06,1,0,[ 0 0 0 0 0 10000 0 0 10000 ],24,1,[ 0 0 0 0 0 0 0 0 0 ]
400,301.156,-1.97682e-07,15057.8,4.44406e+06,-432.693,-21614.1,0.220016,9.15616e+06,0.997988,0.899473,1,0.000198067,0.98008,0.004,1,0.0194435,400.149,0,20000,7.83988e+06,2,0,[ 0 0 0 0 0 10000 0 0 10000 ],14,1,[ 0 0 0 0 0 0 0 0 0 ]
410,163.187,-4.98607e-07,16318.7,2.63638e+06,-545.954,-54554.4,0.014855,2.94638e+07,0.999009,0.901006,1,9.70166e-05,0.99004,0.004,1,0.00982096,200.115,0,20000,3.95995e+06,1,0,[ 0 10000 0 0 0 0 0 0 10000 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
420,519.611,-6.01269e-06,17320.3,8.72977e+06,-1571.47,-52291.4,0.192409,7.95626e+07,0.997061,0.902299,1,0.000277729,0.97012,0.004,1,0.0288677,600.933,0,20000,1.16389e+07,3,0,[ 0 0 0 0 10000 0 10000 0 0 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
430,345.077,-2.96262e-07,17320.3,5.77488e+06,-707.049,-52291.4,0.0550039,2.87039e+07,0.997938,0.901928,1,0.000188437,0.97012,0.004,1,0.0288677,421.495,0,20000,7.86778e+06,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
440,845.025,-4.01062e-07,31456.1,1.75601e+07,-2111.46,-57690.3,0.0595489,9.55348e+07,0.995079,0.861692,1,0.000491962,0.9502,0.004,1,0.0471208,993.431,0,30000,2.08752e+07,1,0,[ 0 10000 0 0 0 10000 0 0 10000 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
450,163.187,-4.15294e-07,16318.7,2.63638e+06,-546.131,-54554.4,0.220016,2.94636e+07,0.999008,0.901006,1,9.70153e-05,0.99004,0.004,1,0.00982096,200.171,0,20000,3.95993e+06,1,0,[ 0 10000 0 0 0 0 0 0 10000 ],24,1,[ 0 0 0 0 0 0 0 0 0 ]
460,7.26821,-2.21102e-07,726.809,5229.68,-127.318,-12636.4,0.00515662,1.5806e+06,0.999787,0.979011,1,4.3601e-06,0.99004,0.004,1,0.00982096,43.5813,0,4326.3,185272,1,0,[ 0 2637.89 0 0 0 0 0 0 1688.4 ],11,1,[ 0 0 0 0 0 0 0 0 0 ]
470,958.234,-4.47186e-07,17320.3,1.44406e+07,-1838.5,-54554.4,0,6.92134e+07,0.994035,0.899473,1,0.000557227,0.94024,0.004,1,0.0559497,1200.13,0,20000,2.25597e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
480,163.187,-4.91274e-06,16318.7,2.63638e+06,-546.362,-54554.4,0.0550039,2.94634e+07,0.999008,0.901006,1,9.70143e-05,0.99004,0.004,1,0.00982096,200.248,0,20000,3.9599e+06,1,0,[ 0 10000 0 0 0 0 0 0 10000 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
490,650.951,-1.43599e-07,31456.1,1.51341e+07,-1646.24,-57690.3,0.220016,8.76774e+07,0.996647,0.861692,1,0.000373501,0.97012,0.004,1,0.0288677,700.319,0,30000,1.65096e+07,1,0,[ 0 10000 0 0 0 10000 0 0 10000 ],19,1,[ 0 0 0 0 0 0 0 0 0 ]
500,1026.11,-1.88381e-07,17320.3,1.65035e+07,-2761.02,-54554.4,0.0153777,1.32987e+08,0.994113,0.901006,1,0.000541349,0.94024,0.004,1,0.0559497,1200.96,0,20000,2.25578e+07,4,0,[ 0 0 0 0 10000 0 10000 0 0 ],16,1,[ 0 0 0 0 0 0 0 0 0 ]
510,349.847,-1.77788e-07,17011,5.67433e+06,-366.334,-12320.2,0.220016,4.32904e+06,0.997821,0.901928,1,0.000192278,0.97012,0.004,1,0.0288677,447.309,0,20000,8.02228e+06,2,0,[ 10000 0 0 0 10000 0 0 0 0 ],24,1,[ 0 0 0 0 0 0 0 0 0 ]
520,644.532,-6.31401e-07,17320.3,1.0013e+07,-1088.67,-52291.4,0.220016,3.69885e+07,0.995622,0.899473,1,0.000391279,0.9502,0.004,1,0.0471208,804.171,0,20000,1.53549e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
530,842.89,-1.7651e-07,17320.3,1.35091e+07,-2258.51,-54554.4,0.230329,1.10583e+08,0.995084,0.901006,1,0.00045892,0.9502,0.004,1,0.0471208,1000.13,0,20000,1.89998e+07,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],25,1,[ 0 0 0 0 0 0 0 0 0 ]
540,496.984,-1.27574e-07,17320.3,8.02023e+06,-1262.97,-52291.4,0.289329,5.77643e+07,0.997036,0.899473,1,0.000283179,0.97012,0.004,1,0.0288677,600.629,0,20000,1.16393e+07,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
550,336.39,-1.06215e-06,17320.3,5.54975e+06,-1083.51,-54554.8,0.0141649,5.59538e+07,0.997511,0.901006,1,0.000214443,0.97012,0.004,1,0.0288677,447.047,0,20000.2,8.02044e+06,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
560,986.546,-3.7452e-06,17320.3,1.5283e+07,-2898.97,-54554.4,0.000214859,1.40241e+08,0.99407,0.899473,1,0.000550793,0.94024,0.004,1,0.0559497,1200.12,0,20000,2.25597e+07,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],14,1,[ 0 0 0 0 0 0 0 0 0 ]
570,650.951,-5.51021e-07,31456.1,1.51341e+07,-1645.81,-57690.3,0.000219668,8.76788e+07,0.996649,0.861692,1,0.000373512,0.97012,0.004,1,0.0288677,700.12,0,30000,1.65098e+07,1,0,[ 0 10000 0 0 0 10000 0 0 10000 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
580,516.515,-3.16426e-07,17320.3,8.62678e+06,-1167.95,-52291.4,0.340835,5.47963e+07,0.997062,0.901928,1,0.000278459,0.97012,0.004,1,0.0288677,600.32,0,20000,1.16396e+07,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],26,1,[ 0 0 0 0 0 0 0 0 0 ]
590,996.561,-3.46031e-07,17320.3,1.56e+07,-2876.47,-54554.4,0.220016,1.37953e+08,0.994082,0.899473,1,0.000548395,0.94024,0.004,1,0.0559497,1200.17,0,20000,2.25596e+07,3,0,[ 0 0 0 0 10000 0 10000 0 0 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
600,849.812,-1.71659e-07,17320.3,1.37281e+07,-1834.38,-54554.4,0.220016,8.403e+07,0.995093,0.901006,1,0.000457189,0.9502,0.004,1,0.0471208,1000.15,0,20000,1.89997e+07,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
610,333.297,-3.80527e-07,17011,5.44565e+06,-667.434,-54554.4,0.051165,3.07891e+07,0.998026,0.901006,1,0.000190283,0.98008,0.004,1,0.0194435,400.335,0,20000,7.83973e+06,1,0,[ 10000 0 0 0 10000 0 0 0 0 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
620,323.781,-8.22591e-07,17320.3,5.16246e+06,-739.348,-52291.4,0.00822157,3.14689e+07,0.998016,0.899473,1,0.000192577,0.98008,0.004,1,0.0194435,400.134,0,20000,7.83989e+06,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
630,804.782,-1.16964e-07,17320.3,1.22147e+07,-2077.33,-54554.4,0.0551097,9.19848e+07,0.99486,0.899473,1,0.00046984,0.94024,0.004,1,0.0559497,1035.06,0,20000,1.90444e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],16,1,[ 0 0 0 0 0 0 0 0 0 ]
640,170.11,-3.23478e-07,17011,2.86479e+06,-121.86,-12135.4,0,1.45783e+06,0.999017,0.901928,1,9.52132e-05,0.99004,0.004,1,0.00982096,200.292,0,20000,3.95988e+06,1,0,[ 10000 0 0 0 10000 0 0 0 0 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
650,25.6037,-1.7604e-07,2560.37,64899.4,-75.3165,-7500.64,0.220016,556923,0.999553,0.955479,1,1.96216e-05,0.99004,0.004,1,0.00982096,85.7433,0,8554.97,724523,1,0,[ 0 0 0 0 0 5414.71 0 0 3140.26 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
660,1327.56,-4.01062e-07,31456.1,2.52458e+07,-2956.87,-57690.3,0.162751,1.41695e+08,0.99272,0.861692,1,0.000717561,0.93028,0.004,1,0.0645802,1500.13,0,30000,3.07496e+07,1,0,[ 0 10000 0 0 0 10000 0 0 10000 ],25,1,[ 0 0 0 0 0 0 0 0 0 ]
670,1029.78,-1.3462e-07,17320.3,1.5643e+07,-3150.09,-54554.4,0.00147083,1.436e+08,0.993625,0.899473,1,0.000562811,0.93028,0.004,1,0.0645802,1293.85,0,20000,2.31812e+07,3,0,[ 0 0 0 0 10000 0 10000 0 0 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
680,336.39,-1.43971e-07,17320.3,5.54978e+06,-1069.03,-54554.4,0.0550039,5.59629e+07,0.99803,0.901006,1,0.000189574,0.98008,0.004,1,0.0194435,400.249,0,20000,7.8398e+06,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],7,1,[ 0 0 0 0 0 0 0 0 0 ]
690,493.89,-1.73921e-06,17320.3,7.9171e+06,-860.917,-52291.4,0.0282166,3.27471e+07,0.997035,0.899473,1,0.000283901,0.97012,0.004,1,0.0288677,600.209,0,20000,1.16397e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
700,806.625,-3.60472e-07,34228.1,1.82628e+07,-1479.06,-54554.4,0.262519,6.20089e+07,0.995644,0.864609,1,0.00046445,0.96016,0.004,1,0.0380934,900.122,0,30000,2.01898e+07,1,0,[ 10000 0 0 0 10000 0 10000 0 0 ],27,1,[ 0 0 0 0 0 0 0 0 0 ]
710,513.422,-3.38411e-07,17320.3,8.52377e+06,-766.044,-52291.4,0.349859,2.97024e+07,0.99706,0.901928,1,0.00027917,0.97012,0.004,1,0.0288677,600.163,0,20000,1.16398e+07,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
720,0.00821352,-9.41601e-08,0.821288,0.00667767,-4.2034,-359.156,0.0550039,1274.4,0.99999,0.999255,1,5.48358e-09,0.991667,0.166667,1,0.006875,1.56893,0,137.725,187.371,1,0,[ 0.116436 0 0 0 69.0596 0 68.5484 0 8.60475e-05 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
730,962.063,-1.2597e-06,17011,1.45577e+07,-1012.86,-21614.1,0.395803,1.74072e+07,0.99404,0.899473,1,0.000556195,0.94024,0.004,1,0.0559497,1200.17,0,20000,2.25596e+07,3,0,[ 10000 0 0 0 10000 0 0 0 0 ],27,1,[ 0 0 0 0 0 0 0 0 0 ]
740,346.793,-3.34554e-07,17320.3,5.87959e+06,-1075.58,-52291.4,0.0550039,5.3616e+07,0.997997,0.902299,1,0.000187117,0.97012,0.004,1,0.0288677,410.199,0,20000,7.84171e+06,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],29,1,[ 0 0 0 0 0 0 0 0 0 ]
750,509.593,-2.86393e-07,17320.3,8.40317e+06,-1591.66,-54554.4,0.233272,8.19162e+07,0.997055,0.901006,1,0.000280233,0.97012,0.004,1,0.0288677,600.111,0,20000,1.16399e+07,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],23,1,[ 0 0 0 0 0 0 0 0 0 ]
760,323.781,-1.27532e-07,17320.3,5.16246e+06,-739.389,-52291.4,0.0275066,3.14689e+07,0.998017,0.899473,1,0.000192578,0.98008,0.004,1,0.0194435,400.105,0,20000,7.83992e+06,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],22,1,[ 0 0 0 0 0 0 0 0 0 ]
770,346.406,-8.36119e-07,17320.3,5.87985e+06,-1046.52,-52291.4,0.218935,5.35925e+07,0.998044,0.902299,1,0.000187082,0.98008,0.004,1,0.0194435,400.191,0,20000,7.83985e+06,2,0,[ 0 0 0 0 10000 0 10000 0 0 ],18,1,[ 0 0 0 0 0 0 0 0 0 ]
780,336.393,-3.01012e-07,17320.3,5.54978e+06,-1070.93,-54554.4,0.002184,5.59593e+07,0.998026,0.901006,1,0.000189559,0.98008,0.004,1,0.0194435,400.907,0,20000,7.83934e+06,1,0,[ 0 0 0 0 10000 0 10000 0 0 ],16,1,[ 0 0 0 0 0 0 0 0 0 ]
790,150.61,-2.47242e-07,15057.8,2.24469e+06,-219.278,-21614.1,0.138005,4.62432e+06,0.998233,0.899473,1,0.00015562,0.98008,0.004,1,0.0194435,203.268,0,20000,3.9596e+06,1,0,[ 0 0 0 0 0 10000 0 0 10000 ],30,1,[ 0 0 0 0 0 0 0 0 0 ]
800,1147.44,-1.32869e-07,31456.1,2.24609e+07,-2858.2,-57690.3,0.220016,1.43215e+08,0.993687,0.861692,1,0.000637071,0.94024,0.004,1,0.0559497,1300.2,0,30000,2.73095e+07,1,0,[ 0 10000 0 0 0 10000 0 0 10000 ],13,1,[ 0 0 0 0 0 0 0 0 0 ]
810,170.11,-2.59861e-07,17011,2.86479e+06,-121.776,-12135.4,0.0550039,1.45785e+06,0.999016,0.901928,1,9.52124e-05,0.99004,0.004,1,0.00982096,200.389,0,20000,3.95985e+06,1,0,[ 10000 0 0 0 10000 0 0 0 0 ],21,1,[ 0 0 0 0 0 0 0 0 0 ]
820,9.7966e-05,-3.6252e-07,0.00947004,8.87774e-07,-0.834752,-45.1883,0,20.8392,0.999997,0.999875,1,1.59213e-10,1,1,1,0,0.315416,0,15.5572,2.45815,1,0,[ 0.00131581 9.3443 0 0 0 0 0 0 6.21155 ],17,1,[ 0 0 0 0 0 0 0 0 0 ]
